Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
N.A.,82 Siang Kuang Avenue ,1,138,Land,2330000,-,16860,1566,30-AUG-2019,Terrace House,Freehold,1955,Resale,N.A,13,34,347988,Central Region,Toa Payoh
THE PANORAMA,8 Ang Mo Kio Avenue 2  #18-04 ,1,74,Strata,1200000,-,16216,1507,30-AUG-2019,Condominium,99 Yrs From 08/04/2013,2017,Resale,HDB,20,56,567695,North East Region,Ang Mo Kio
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #02-49 ,1,81,Strata,1136000,-,14025,1303,30-AUG-2019,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
BALMORAL GATE,33 Balmoral Road  #09-01 ,1,117,Strata,2183000,-,18658,1733,30-AUG-2019,Condominium,Freehold,1994,Resale,HDB,10,25,259811,Central Region,Tanglin
THE SPRINGSIDE,25 Springside View ,1,156,Land,2630000,-,16859,1566,30-AUG-2019,Terrace House,Freehold,2006,Resale,N.A,26,78,786399,North Region,Yishun
NORTHVALE,61 Choa Chu Kang Loop  #10-05 ,1,120,Strata,975000,-,8125,755,30-AUG-2019,Apartment,99 Yrs From 01/03/1995,1998,Resale,HDB,23,68,689668,West Region,Choa Chu Kang
TREASURE AT TAMPINES,27 Tampines Lane  #10-96 ,1,101,Strata,1442000,-,14277,1326,30-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528472,East Region,Tampines
THE FLORENCE RESIDENCES,83 Hougang Avenue 2  #06-15 ,1,86,Strata,1274000,-,14814,1376,30-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538860,North East Region,Hougang
N.A.,29 Inggu Road ,1,160,Land,1938000,-,12097,1124,30-AUG-2019,Terrace House,99 Yrs From 25/01/2011,2012,Resale,HDB,27,75,757193,North Region,Sembawang
KENT RIDGE HILL RESIDENCES,52 South Buona Vista Road  #01-28 ,1,48,Strata,956000,-,19917,1850,30-AUG-2019,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,HDB,05,11,118168,Central Region,Queenstown
26 NEWTON,26 Newton Road  #05-04 ,1,79,Strata,1698000,-,21494,1997,30-AUG-2019,Apartment,Freehold,2016,Resale,HDB,11,30,307957,Central Region,Novena
THE FLORENCE RESIDENCES,81 Hougang Avenue 2  #14-04 ,1,70,Strata,1087000,-,15529,1443,30-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538859,North East Region,Hougang
MELOSA,28 Lorong 28 Geylang  #02-01 ,1,50,Strata,640000,-,12800,1189,30-AUG-2019,Apartment,Freehold,2013,Resale,N.A,14,39,398432,Central Region,Geylang
MARGARET VILLE,20 Margaret Drive  #40-07 ,1,105,Strata,1951376,-,18585,1727,30-AUG-2019,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,N.A,03,14,149312,Central Region,Queenstown
LE QUEST,6 Bukit Batok Street 41  #13-11 ,1,87,Strata,1343000,-,15437,1434,30-AUG-2019,Apartment,99 Yrs From 29/08/2016,Uncompleted,New Sale,HDB,23,65,657992,West Region,Bukit Batok
YISHUN EMERALD,28 Canberra Drive  #10-19 ,1,111,Strata,845000,-,7613,707,30-AUG-2019,Condominium,99 Yrs From 16/02/1998,2002,Resale,N.A,27,76,768429,North Region,Yishun
TREASURE AT TAMPINES,7 Tampines Lane  #09-25 ,1,63,Strata,978000,-,15524,1442,30-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528487,East Region,Tampines
LUSH ON HOLLAND HILL,21 Holland Hill  #04-02 ,1,172,Strata,3150000,-,18314,1701,30-AUG-2019,Condominium,Freehold,2012,Resale,N.A,10,27,278737,Central Region,Bukit Timah
LUXUS HILLS,72 Luxus Hill Drive ,1,150,Land,3060000,-,20400,1895,30-AUG-2019,Terrace House,999 Yrs From 01/01/1879,2018,Resale,N.A,28,80,804793,North East Region,Serangoon
RIVERVALE CREST,5 Rivervale Crescent  #15-02 ,1,107,Strata,850000,-,7944,738,30-AUG-2019,Apartment,99 Yrs From 06/12/1997,2002,Resale,N.A,19,54,545084,North East Region,Sengkang
MAYFAIR GARDENS,8 Rifle Range Road  #03-09 ,1,70,Strata,1501000,-,21443,1992,30-AUG-2019,Condominium,99 Yrs From 26/09/2018,Uncompleted,New Sale,N.A,21,58,588376,Central Region,Bukit Timah
10 SHELFORD,10 Shelford Road  #01-08 ,1,42,Strata,777000,-,18500,1719,30-AUG-2019,Apartment,Freehold,2014,Resale,N.A,11,28,288353,Central Region,Bukit Timah
RIVIERA 38,38 Mar Thoma Road  #11-05 ,1,82,Strata,1032000,-,12585,1169,30-AUG-2019,Apartment,999 Yrs From 02/06/1882,2014,Resale,N.A,12,32,328712,Central Region,Kallang
WATERVIEW,83 Tampines Avenue 1  #02-21 ,1,110,Strata,1130000,-,10273,954,30-AUG-2019,Condominium,99 Yrs From 16/06/2010,2014,Resale,HDB,18,52,528686,East Region,Tampines
MAYFAIR GARDENS,10 Rifle Range Road  #01-17 ,1,55,Strata,1125000,-,20455,1900,30-AUG-2019,Condominium,99 Yrs From 26/09/2018,Uncompleted,New Sale,N.A,21,58,588377,Central Region,Bukit Timah
WATERFRONT ISLE,738 Bedok Reservoir Road  #11-37 ,1,55,Strata,750000,-,13636,1267,30-AUG-2019,Condominium,99 Yrs From 26/11/2009,2015,Resale,N.A,16,47,479265,East Region,Bedok
COASTLINE RESIDENCES,9 Amber Road  #17-08 ,1,67,Strata,2049000,-,30582,2841,30-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,HDB,15,43,439854,Central Region,Marine Parade
N.A.,28/30/32 Chiltern Drive ,1,1282,Land,11950000,-,9320,866,30-AUG-2019,Detached House,Freehold,2013,Resale,N.A,13,35,359747,North East Region,Serangoon
TREASURE AT TAMPINES,41 Tampines Lane  #11-138 ,1,115,Strata,1679000,-,14600,1356,30-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528465,East Region,Tampines
CAVENAGH GARDENS,73 Cavenagh Road  #05-372 ,1,144,Strata,1880000,-,13056,1213,30-AUG-2019,Apartment,Freehold,Unknown,Resale,N.A,09,22,229624,Central Region,Newton
TREASURE AT TAMPINES,39 Tampines Lane  #03-125 ,1,43,Strata,649000,-,15093,1402,30-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528466,East Region,Tampines
ARTRA,10 Alexandra View  #36-04 ,1,73,Strata,1637000,-,22425,2083,30-AUG-2019,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,HDB,03,15,158745,Central Region,Bukit Merah
TREASURE AT TAMPINES,5 Tampines Lane  #02-20 ,1,55,Strata,804000,-,14618,1358,30-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528485,East Region,Tampines
TREASURE AT TAMPINES,55 Tampines Lane  #08-193 ,1,55,Strata,806000,-,14655,1361,30-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528458,East Region,Tampines
WESTMERE,77 Jurong East Street 13  #19-03 ,1,112,Strata,1020000,-,9107,846,30-AUG-2019,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,N.A,22,60,609653,West Region,Jurong East
THE TRESOR,26 Duchess Road  #02-04 ,1,138,Strata,2880000,-,20870,1939,30-AUG-2019,Condominium,999 Yrs From 27/12/1875,2007,Resale,HDB,10,26,269029,Central Region,Bukit Timah
REGENT VILLAS,104 Jalan Lim Tai See ,1,200,Land,2398000,-,11990,1114,30-AUG-2019,Semi-Detached House,99 Yrs From 18/11/1991,1993,Resale,N.A,10,26,268439,Central Region,Bukit Timah
BELGRAVIA GREEN,275 Belgravia Drive ,1,291,Strata,2729200,-,9379,871,30-AUG-2019,Terrace House,Freehold,Uncompleted,New Sale,N.A,28,80,804316,North East Region,Serangoon
LUXUS HILLS,30 Luxus Hill Drive ,1,150,Land,3168000,-,21120,1962,30-AUG-2019,Terrace House,999 Yrs From 01/01/1879,2018,Resale,N.A,28,80,804772,North East Region,Serangoon
WHISTLER GRAND,107 West Coast Vale  #30-10 ,1,71,Strata,1189000,-,16746,1556,30-AUG-2019,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,N.A,05,12,126751,West Region,Clementi
PALM GARDENS,2D Hong San Walk  #06-11 ,1,89,Strata,735000,-,8258,767,30-AUG-2019,Condominium,99 Yrs From 12/08/1996,2000,Resale,HDB,23,68,689050,West Region,Choa Chu Kang
KISMIS COURT,9B Toh Yi Road ,1,198,Strata,1230000,-,6212,577,30-AUG-2019,Condominium,99 Yrs From 10/11/1981,1985,Resale,N.A,21,59,596492,Central Region,Bukit Timah
REGENT GROVE,52 Choa Chu Kang North 7  #06-23 ,1,108,Strata,780000,-,7222,671,30-AUG-2019,Condominium,99 Yrs From 17/05/1997,2000,Resale,HDB,23,68,689528,West Region,Choa Chu Kang
SEMBAWANG HILLS ESTATE,30 Casuarina Road ,1,137,Land,2800000,-,20438,1899,30-AUG-2019,Terrace House,Freehold,2019,New Sale,HDB,20,57,579418,North East Region,Ang Mo Kio
N.A.,113 Whitley Road ,1,150,Land,3680000,-,24566,2282,30-AUG-2019,Terrace House,Freehold,2006,Resale,N.A,11,29,297808,Central Region,Novena
TREASURE AT TAMPINES,39 Tampines Lane  #04-127 ,1,94,Strata,1265000,-,13457,1250,30-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528466,East Region,Tampines
SUITES @ SHREWSBURY,84 Shrewsbury Road  #03-01 ,1,31,Strata,550000,-,17742,1648,29-AUG-2019,Apartment,Freehold,2012,Resale,N.A,11,30,307842,Central Region,Novena
N.A.,27 Greenmead Avenue ,1,583,Land,9480000,-,16250,1510,29-AUG-2019,Detached House,Freehold,Unknown,Resale,N.A,11,28,289419,Central Region,Bukit Timah
CEYLON CREST,30 Ceylon Road  #03-03 ,1,122,Strata,1650000,-,13525,1256,29-AUG-2019,Apartment,Freehold,2005,Resale,N.A,15,42,429623,Central Region,Marine Parade
REFLECTIONS AT KEPPEL BAY,8 Keppel Bay View  #04-35 ,1,128,Strata,2188000,-,17094,1588,29-AUG-2019,Condominium,99 Yrs From 15/03/2006,2011,Resale,HDB,04,09,098406,Central Region,Bukit Merah
MARTIN MODERN,8 Martin Place  #30-01 ,1,167,Strata,5850000,-,35030,3254,29-AUG-2019,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,HDB,09,23,237992,Central Region,River Valley
THOMSON HILLS ESTATE,6 Serenade Walk ,1,189,Land,2600000,-,13735,1276,29-AUG-2019,Terrace House,Freehold,1988,Resale,N.A,20,57,575755,North East Region,Ang Mo Kio
SEASONS PARK,499 Yio Chu Kang Road  #15-06 ,1,143,Strata,1500000,-,10490,974,29-AUG-2019,Condominium,99 Yrs From 01/03/1995,1997,Resale,N.A,26,78,787082,North East Region,Ang Mo Kio
JEWEL @ BUANGKOK,85 Compassvale Bow  #12-17 ,1,68,Strata,980000,-,14412,1339,29-AUG-2019,Condominium,99 Yrs From 12/09/2012,2016,Resale,HDB,19,54,544685,North East Region,Sengkang
WEST-N,250P Pasir Panjang Road  #03-02 ,1,113,Strata,1550000,-,13717,1274,29-AUG-2019,Apartment,Freehold,2008,Resale,N.A,05,11,117452,Central Region,Queenstown
STIRLING RESIDENCES,25 Stirling Road  #31-33 ,1,47,Strata,1017000,-,21638,2010,29-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
THE CREST,103 Prince Charles Crescent  #08-08 ,1,59,Strata,1330000,-,22542,2094,29-AUG-2019,Condominium,99 Yrs From 21/12/2012,2017,Resale,N.A,03,15,159018,Central Region,Bukit Merah
LUXUS HILLS,65 Luxus Hill Drive ,1,150,Land,3050000,-,20333,1889,29-AUG-2019,Terrace House,999 Yrs From 01/01/1879,2018,Resale,N.A,28,80,804752,North East Region,Serangoon
1 KING ALBERT PARK,1 King Albert Park  #04-15 ,1,119,Strata,1900000,-,15966,1483,29-AUG-2019,Condominium,Freehold,1997,Resale,N.A,21,59,598326,Central Region,Bukit Timah
BOTANIQUE AT BARTLEY,221 Upper Paya Lebar Road  #02-02 ,1,70,Strata,1108000,-,15829,1471,29-AUG-2019,Condominium,99 Yrs From 14/04/2014,2019,Sub Sale,N.A,19,53,533875,North East Region,Serangoon
PARC ESTA,906 Sims Avenue  #08-28 ,1,59,Strata,1089000,-,18458,1715,29-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,HDB,14,40,408969,Central Region,Geylang
WHISTLER GRAND,109 West Coast Vale  #06-14 ,1,57,Strata,866520,-,15202,1412,29-AUG-2019,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,HDB,05,12,126752,West Region,Clementi
THE SAIL @ MARINA BAY,6 Marina Boulevard  #50-20 ,1,57,Strata,1300000,-,22807,2119,29-AUG-2019,Apartment,99 Yrs From 12/08/2002,2008,Resale,N.A,01,01,018985,Central Region,Downtown Core
STRATFORD COURT,41A Bedok Ria Crescent  #04-09 ,1,189,Strata,1560000,-,8254,767,29-AUG-2019,Condominium,99 Yrs From 23/06/1995,1998,Resale,N.A,16,48,489929,East Region,Bedok
THE MINTON,12C Hougang Street 11  #07-66 ,1,124,Strata,1520000,-,12258,1139,29-AUG-2019,Condominium,99 Yrs From 27/07/2007,2013,Resale,N.A,19,53,534072,North East Region,Hougang
THE WARREN,39 Choa Chu Kang Loop  #07-06 ,1,100,Strata,930000,-,9300,864,29-AUG-2019,Condominium,99 Yrs From 21/06/2001,2004,Resale,HDB,23,68,689676,West Region,Choa Chu Kang
FERRARIA PARK CONDOMINIUM,28 Flora Drive  #01-58 ,1,121,Strata,1250000,-,10331,960,29-AUG-2019,Condominium,Freehold,2009,Resale,N.A,17,50,506951,East Region,Pasir Ris
TREASURE AT TAMPINES,47 Tampines Lane  #07-161 ,1,63,Strata,911000,-,14460,1343,29-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528462,East Region,Tampines
TREASURE AT TAMPINES,45 Tampines Lane  #12-151 ,1,85,Strata,1162000,-,13671,1270,29-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528463,East Region,Tampines
GUILLEMARD EDGE,38 Lorong 30 Geylang  #08-36 ,1,80,Strata,768888,-,9611,893,29-AUG-2019,Apartment,Freehold,2014,Resale,N.A,14,39,398371,Central Region,Geylang
KENT RIDGE HILL RESIDENCES,68A South Buona Vista Road  #05-100 ,1,68,Strata,1244000,-,18294,1700,29-AUG-2019,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,N.A,05,11,117329,Central Region,Queenstown
THE TRE VER,72 Potong Pasir Avenue 1  #03-44 ,1,102,Strata,1741000,-,17069,1586,29-AUG-2019,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,HDB,13,35,358397,Central Region,Toa Payoh
PARK COLONIAL,10 Woodleigh Lane  #13-47 ,1,159,Strata,3032000,-,19069,1772,29-AUG-2019,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357657,Central Region,Toa Payoh
SERANGOON GARDEN ESTATE,17D Serangoon Garden Way ,1,221,Land,3860000,-,17490,1625,29-AUG-2019,Terrace House,Freehold,1977,Resale,N.A,19,55,555932,North East Region,Serangoon
WALLICH RESIDENCE,3 Wallich Street  #51-09 ,1,102,Strata,3450000,-,33824,3142,29-AUG-2019,Apartment,99 Yrs From 21/02/2011,2017,Resale,N.A,02,07,078882,Central Region,Downtown Core
THE FLORENCE RESIDENCES,95 Hougang Avenue 2  #08-64 ,1,59,Strata,928000,-,15729,1461,29-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,533754,North East Region,Hougang
JADESCAPE,4 Shunfu Road  #19-12 ,1,98,Strata,1752800,-,17886,1662,29-AUG-2019,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575743,Central Region,Bishan
THE FLORENCE RESIDENCES,89 Hougang Avenue 2  #10-43 ,1,62,Strata,1007000,-,16242,1509,29-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538863,North East Region,Hougang
THE FLORENCE RESIDENCES,89 Hougang Avenue 2  #13-43 ,1,62,Strata,1025000,-,16532,1536,29-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538863,North East Region,Hougang
THE FLORENCE RESIDENCES,83 Hougang Avenue 2  #10-16 ,1,87,Strata,1313000,-,15092,1402,29-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538860,North East Region,Hougang
FERRARIA PARK CONDOMINIUM,20 Flora Drive  #04-35 ,1,89,Strata,868000,-,9753,906,29-AUG-2019,Condominium,Freehold,2009,Resale,N.A,17,50,506947,East Region,Pasir Ris
THE FLORENCE RESIDENCES,89 Hougang Avenue 2  #06-37 ,1,62,Strata,981000,-,15823,1470,29-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538863,North East Region,Hougang
TREASURE AT TAMPINES,25 Tampines Lane  #11-85 ,1,101,Strata,1450000,-,14356,1334,29-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528473,East Region,Tampines
PARC ESTA,916 Sims Avenue  #07-71 ,1,69,Strata,1261000,-,18275,1698,29-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408974,Central Region,Geylang
THE TESSARINA,26 Wilby Road  #09-30 ,1,127,Strata,2438000,-,19197,1783,29-AUG-2019,Condominium,Freehold,2003,Resale,N.A,10,27,276308,Central Region,Bukit Timah
TREASURE AT TAMPINES,43 Tampines Lane  #05-146 ,1,96,Strata,1377000,-,14344,1333,29-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528464,East Region,Tampines
GRANDEUR 8,2 Ang Mo Kio Central 3  #15-03 ,1,114,Strata,1380000,-,12105,1125,29-AUG-2019,Condominium,99 Yrs From 16/07/2002,2005,Resale,HDB,20,56,567741,North East Region,Ang Mo Kio
NORTHOAKS,28 Woodlands Crescent  #14-17 ,1,116,Strata,798000,-,6879,639,29-AUG-2019,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,N.A,25,73,738085,North Region,Woodlands
KATONG REGENCY,17 Tanjong Katong Road  #12-25 ,1,129,Strata,2450000,-,18992,1764,29-AUG-2019,Apartment,Freehold,2015,Resale,N.A,15,43,437159,Central Region,Geylang
BOATHOUSE RESIDENCES,33 Upper Serangoon View  #01-30 ,1,61,Strata,655000,-,10738,998,29-AUG-2019,Condominium,99 Yrs From 09/02/2011,2015,Resale,N.A,19,53,534042,North East Region,Hougang
SKY EVERTON,50 Everton Road  #10-08 ,1,89,Strata,2396000,-,26921,2501,29-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,N.A,02,08,089396,Central Region,Bukit Merah
TREASURE AT TAMPINES,47 Tampines Lane  #05-161 ,1,63,Strata,901000,-,14302,1329,29-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528462,East Region,Tampines
TREASURE AT TAMPINES,47 Tampines Lane  #06-161 ,1,63,Strata,905000,-,14365,1335,29-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528462,East Region,Tampines
TREASURE AT TAMPINES,35 Tampines Lane  #11-112 ,1,96,Strata,1345000,-,14010,1302,29-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528468,East Region,Tampines
WALLICH RESIDENCE,3 Wallich Street  #58-03 ,1,189,Strata,7600000,-,40212,3736,29-AUG-2019,Apartment,99 Yrs From 21/02/2011,2017,Resale,N.A,02,07,078882,Central Region,Downtown Core
THE CASCADIA,937 Bukit Timah Road  #02-36 ,1,110,Strata,1980000,-,18000,1672,29-AUG-2019,Condominium,Freehold,2010,Resale,HDB,21,58,589646,Central Region,Bukit Timah
THE METROPOLITAN CONDOMINIUM,8 Alexandra View  #36-10 ,1,162,Strata,2680000,-,16543,1537,29-AUG-2019,Condominium,99 Yrs From 17/02/2006,2009,Resale,N.A,03,15,158747,Central Region,Bukit Merah
PARC BOTANNIA,12 Fernvale Street  #11-12 ,1,81,Strata,1129080,-,13939,1295,29-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797391,North East Region,Sengkang
368 THOMSON,368 Thomson Road  #05-04 ,1,64,Strata,1000000,-,15625,1452,28-AUG-2019,Condominium,Freehold,2014,Resale,HDB,11,29,298127,Central Region,Novena
ASTRID MEADOWS,48 Coronation Road West  #03-04 ,1,353,Strata,6400000,-,18130,1684,28-AUG-2019,Condominium,Freehold,1990,Resale,N.A,10,26,269263,Central Region,Bukit Timah
THE SHORE RESIDENCES,87 Amber Road  #09-24 ,1,55,Strata,990000,-,18000,1672,28-AUG-2019,Condominium,103 Yrs From 18/08/2009,2014,Resale,N.A,15,43,439897,Central Region,Marine Parade
ESPARINA RESIDENCES,123 Compassvale Bow  #12-25 ,1,99,Strata,1235000,-,12475,1159,28-AUG-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,N.A,19,54,544819,North East Region,Sengkang
KILLINEY 118,118 Killiney Road  #03-03 ,1,58,Strata,1150000,-,19828,1842,28-AUG-2019,Apartment,Freehold,2013,Resale,N.A,09,23,239555,Central Region,River Valley
MARINA ONE RESIDENCES,23 Marina Way  #09-20 ,1,71,Strata,1933000,-,27225,2529,28-AUG-2019,Apartment,99 Yrs From 01/07/2011,2017,New Sale,N.A,01,01,018979,Central Region,Downtown Core
COTE D'AZUR,70 Marine Parade Road  #13-28 ,1,103,Strata,1420000,-,13786,1281,28-AUG-2019,Condominium,99 Yrs From 25/07/2001,2004,Resale,N.A,15,44,449302,Central Region,Marine Parade
THE FLORENCE RESIDENCES,83 Hougang Avenue 2  #09-15 ,1,86,Strata,1294000,-,15047,1398,28-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538860,North East Region,Hougang
BELYSA,57 Pasir Ris Drive 1  #15-06 ,1,98,Strata,960000,-,9796,910,28-AUG-2019,Executive Condominium,99 Yrs From 24/01/2011,2014,Resale,HDB,18,51,519531,East Region,Pasir Ris
THE FLORENCE RESIDENCES,87 Hougang Avenue 2  #04-29 ,1,87,Strata,1291000,-,14839,1379,28-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,HDB,19,53,538862,North East Region,Hougang
PARC BOTANNIA,12 Fernvale Street  #02-11 ,1,72,Strata,996660,-,13843,1286,28-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,HDB,28,79,797391,North East Region,Sengkang
KERRISDALE,32 Sturdee Road  #20-11 ,1,117,Strata,1460000,-,12479,1159,28-AUG-2019,Condominium,99 Yrs From 02/04/1998,2005,Resale,N.A,08,20,207853,Central Region,Kallang
NEPTUNE COURT,3 Marine Vista  #16-65 ,1,152,Strata,1575000,-,10362,963,28-AUG-2019,Apartment,99 Yrs From 01/11/1975,1975,Resale,N.A,15,44,449027,East Region,Bedok
WATERWOODS,21 Punggol Field Walk  #09-13 ,1,119,Strata,1098000,-,9227,857,28-AUG-2019,Executive Condominium,99 Yrs From 11/03/2013,2015,Resale,N.A,19,82,828749,North East Region,Punggol
MARGARET VILLE,20 Margaret Drive  #24-02 ,1,49,Strata,1043602,-,21298,1979,28-AUG-2019,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,N.A,03,14,149312,Central Region,Queenstown
WATER PLACE,175 Tanjong Rhu Road  #14-10 ,1,126,Strata,1735000,-,13770,1279,28-AUG-2019,Condominium,99 Yrs From 02/03/1998,2004,Resale,N.A,15,43,436606,Central Region,Kallang
PARC ESTA,900 Sims Avenue  #04-05 ,1,42,Strata,801000,-,19071,1772,28-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,HDB,14,40,408966,Central Region,Geylang
8 SAINT THOMAS,10 St. Thomas Walk  #21-09 ,1,121,Strata,3920000,-,32397,3010,28-AUG-2019,Condominium,Freehold,2018,Resale,N.A,09,23,238102,Central Region,River Valley
PARC ESTA,914 Sims Avenue  #02-68 ,1,89,Strata,1505000,-,16910,1571,28-AUG-2019,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,N.A,14,40,408973,Central Region,Geylang
THE FLORENCE RESIDENCES,85 Hougang Avenue 2  #05-23 ,1,62,Strata,954000,-,15387,1429,28-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538861,North East Region,Hougang
MONT BOTANIK RESIDENCE,2L Jalan Remaja  #07-12 ,1,72,Strata,1268000,-,17611,1636,28-AUG-2019,Condominium,Freehold,Uncompleted,New Sale,HDB,23,66,668729,West Region,Bukit Batok
TREASURE AT TAMPINES,25 Tampines Lane  #04-82 ,1,43,Strata,656000,-,15256,1417,28-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528473,East Region,Tampines
MAYFAIR MODERN,2 Rifle Range Road  #07-04 ,1,75,Strata,1729425,-,23059,2142,28-AUG-2019,Condominium,99 Yrs From 18/09/2018,Uncompleted,New Sale,N.A,21,58,588373,Central Region,Bukit Timah
GARDEN PARK RESIDENCES,25 Lorong M Telok Kurau  #03-06 ,1,82,Strata,1180000,-,14390,1337,28-AUG-2019,Apartment,Freehold,2016,Resale,HDB,15,42,425310,East Region,Bedok
N.A.,128 Joo Chiat Place ,1,119,Land,2400000,-,20185,1875,28-AUG-2019,Terrace House,Freehold,2014,Resale,N.A,15,42,427858,Central Region,Geylang
WHISTLER GRAND,109 West Coast Vale  #14-14 ,1,57,Strata,891420,-,15639,1453,28-AUG-2019,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,HDB,05,12,126752,West Region,Clementi
EVERGREEN PARK,31 Hougang Avenue 7  #13-06 ,1,97,Strata,788000,-,8124,755,28-AUG-2019,Apartment,99 Yrs From 01/10/1995,1999,Resale,HDB,19,53,538800,North East Region,Hougang
CELESTIA,160 Joo Chiat Terrace  #02-05 ,1,127,Strata,1200000,-,9449,878,28-AUG-2019,Apartment,Freehold,2009,Resale,N.A,15,42,427305,Central Region,Geylang
THE ESTUARY,93 Yishun Avenue 1  #15-19 ,1,111,Strata,1145000,-,10315,958,28-AUG-2019,Condominium,99 Yrs From 25/06/2008,2013,Resale,N.A,27,76,769136,North Region,Yishun
3 CUSCADEN,3 Cuscaden Walk  #04-02 ,1,44,Strata,1558484,-,35420,3291,28-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,N.A,10,24,249690,Central Region,River Valley
TREASURE AT TAMPINES,11 Tampines Lane  #05-44 ,1,54,Strata,816000,-,15111,1404,28-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528480,East Region,Tampines
MEADOWS @ PEIRCE,626 Upper Thomson Road  #05-33 ,1,241,Strata,2350000,-,9751,906,28-AUG-2019,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
