Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #37-11 ,1,72,Strata,1146000,-,15917,1479,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #07-05 ,1,53,Strata,779500,-,14708,1366,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #29-14 ,1,63,Strata,984500,-,15627,1452,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #23-01 ,1,45,Strata,708000,-,15733,1462,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #12-10 ,1,63,Strata,941000,-,14937,1388,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
THE RIVERVALE,1 Rivervale Link  #08-06 ,1,117,Strata,838000,-,7162,665,27-MAY-2016,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545118,North East Region,Sengkang
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #22-08 ,1,122,Strata,1849500,-,15160,1408,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #36-11 ,1,72,Strata,1144000,-,15889,1476,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #35-02 ,1,63,Strata,1010000,-,16032,1489,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #30-09 ,1,45,Strata,708500,-,15744,1463,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #11-10 ,1,63,Strata,939000,-,14905,1385,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
TRIBECA,60 Kim Seng Road  #22-05 ,1,96,Strata,1820000,-,18958,1761,27-MAY-2016,Condominium,Freehold,2010,Resale,Private,09,23,239497,Central Region,Singapore River
OUE TWIN PEAKS,33 Leonie Hill Road  #15-08 ,1,98,Strata,2680000,-,27347,2541,27-MAY-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,HDB,09,23,239197,Central Region,River Valley
STURDEE RESIDENCES,10 Beatty Road  #18-08 ,1,121,Strata,1896700,-,15675,1456,27-MAY-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #37-14 ,1,63,Strata,1003000,-,15921,1479,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #27-09 ,1,45,Strata,702000,-,15600,1449,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #10-01 ,1,45,Strata,687000,-,15267,1418,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
THE PANORAMA,8 Ang Mo Kio Avenue 2  #04-06 ,1,94,Strata,1194376,-,12706,1180,27-MAY-2016,Condominium,99 Yrs From 08/04/2013,Uncompleted,New Sale,HDB,20,56,567695,North East Region,Ang Mo Kio
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #16-02 ,1,63,Strata,966000,-,15333,1425,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #18-16 ,1,88,Strata,1341000,1331000,15125,1405,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #10-04 ,1,91,Strata,1367000,-,15022,1396,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #02-05 ,1,53,Strata,742500,-,14009,1302,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #15-14 ,1,63,Strata,953000,-,15127,1405,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #02-02 ,1,63,Strata,938000,-,14889,1383,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #30-06 ,1,55,Strata,857500,-,15591,1448,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #17-10 ,1,63,Strata,951000,-,15095,1402,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #24-05 ,1,53,Strata,812500,-,15330,1424,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
OPTIMA @ TANAH MERAH,88 Tanah Merah Kechil Avenue  #07-20 ,1,79,Strata,970000,-,12278,1141,27-MAY-2016,Condominium,99 Yrs From 09/12/2008,2012,Resale,HDB,16,46,465518,East Region,Bedok
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #29-02 ,1,63,Strata,995500,-,15802,1468,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #36-09 ,1,45,Strata,720000,-,16000,1486,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #12-11 ,1,72,Strata,1090000,-,15139,1406,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #03-13 ,1,42,Strata,577500,-,13750,1277,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #33-03 ,1,98,Strata,1541500,1531500,15628,1452,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #04-09 ,1,45,Strata,655500,-,14567,1353,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #06-06 ,1,55,Strata,806000,-,14655,1361,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #18-10 ,1,63,Strata,954500,-,15151,1408,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #26-09 ,1,45,Strata,708000,700500,15567,1446,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
LUCKY PLAZA,304 Orchard Road  #22-02 ,1,153,Strata,2550000,-,16667,1548,27-MAY-2016,Apartment,Freehold,1981,Resale,Private,09,23,238863,Central Region,Orchard
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #19-14 ,1,63,Strata,962500,-,15278,1419,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #33-05 ,1,53,Strata,832500,-,15708,1459,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #27-01 ,1,45,Strata,714000,-,15867,1474,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #03-01 ,1,45,Strata,676500,-,15033,1397,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #08-09 ,1,45,Strata,672000,-,14933,1387,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #37-01 ,1,45,Strata,733500,-,16300,1514,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
WATERFRONT KEY,780 Bedok Reservoir Road  #02-31 ,1,90,Strata,1050000,-,11667,1084,27-MAY-2016,Condominium,99 Yrs From 31/10/2007,2012,Resale,HDB,16,47,479255,East Region,Bedok
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #12-14 ,1,63,Strata,947000,-,15032,1396,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #28-01 ,1,45,Strata,717500,-,15944,1481,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #08-07 ,1,87,Strata,1288000,-,14805,1375,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #17-01 ,1,45,Strata,697500,-,15500,1440,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
BELLEWATERS,13 Anchorvale Crescent  #05-05 ,1,108,Strata,956800,-,8859,823,27-MAY-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544650,North East Region,Sengkang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #19-13 ,1,42,Strata,662000,-,15762,1464,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
N.A.,12A Crescent Road ,1,386,Land,5000000,-,12960,1204,27-MAY-2016,Semi-Detached House,Freehold,Unknown,Resale,Private,15,43,439301,Central Region,Marine Parade
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #16-07 ,1,87,Strata,1322000,1312000,15080,1401,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #38-05 ,1,53,Strata,845000,-,15943,1481,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #13-09 ,1,45,Strata,679500,-,15100,1403,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
N.A.,60 Jalan Bahasa ,1,512,Land,10600000,-,20707,1924,27-MAY-2016,Detached House,Freehold,2015,Resale,Private,11,29,299291,Central Region,Novena
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #33-09 ,1,45,Strata,713000,-,15844,1472,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
WATERTOWN,65 Punggol Central  #07-09 ,1,104,Strata,1235000,-,11875,1103,27-MAY-2016,Apartment,99 Yrs From 18/05/2011,Uncompleted,Sub Sale,HDB,19,82,828842,North East Region,Punggol
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #18-11 ,1,72,Strata,1103500,-,15326,1424,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #37-03 ,1,98,Strata,1546500,-,15781,1466,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #09-07 ,1,87,Strata,1291000,-,14839,1379,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #05-05 ,1,53,Strata,769500,-,14519,1349,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #12-09 ,1,45,Strata,678000,-,15067,1400,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #30-15 ,1,116,Strata,1786500,-,15401,1431,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #19-06 ,1,55,Strata,843500,833500,15155,1408,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #20-14 ,1,63,Strata,974500,964500,15310,1422,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #09-09 ,1,45,Strata,673500,-,14967,1390,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #21-02 ,1,63,Strata,977500,-,15516,1441,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #13-01 ,1,45,Strata,691500,-,15367,1428,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #29-01 ,1,45,Strata,719000,-,15978,1484,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #19-01 ,1,45,Strata,702000,-,15600,1449,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #22-06 ,1,55,Strata,839500,-,15264,1418,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #12-01 ,1,45,Strata,690000,-,15333,1425,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #34-05 ,1,53,Strata,834500,-,15745,1463,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #07-02 ,1,63,Strata,948000,-,15048,1398,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #18-05 ,1,53,Strata,800500,-,15104,1403,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #06-10 ,1,63,Strata,923000,-,14651,1361,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,2019,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #36-13 ,1,42,Strata,692000,-,16476,1531,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #25-03 ,1,98,Strata,1505000,-,15357,1427,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #20-13 ,1,42,Strata,663500,-,15798,1468,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #36-06 ,1,55,Strata,872000,-,15855,1473,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #08-05 ,1,53,Strata,781500,-,14745,1370,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #10-14 ,1,63,Strata,943000,-,14968,1391,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #35-01 ,1,45,Strata,730500,-,16233,1508,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #28-03 ,1,98,Strata,1516500,-,15474,1438,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #19-02 ,1,63,Strata,973500,-,15452,1436,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #23-05 ,1,53,Strata,810500,-,15292,1421,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #05-15 ,1,116,Strata,1694000,-,14603,1357,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #08-08 ,1,122,Strata,1805000,-,14795,1374,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #34-13 ,1,42,Strata,686500,-,16345,1519,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #32-01 ,1,45,Strata,723500,-,16078,1494,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #36-14 ,1,63,Strata,1001000,-,15889,1476,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #04-05 ,1,53,Strata,762500,-,14387,1337,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #16-14 ,1,63,Strata,955000,-,15159,1408,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #30-10 ,1,63,Strata,980500,-,15563,1446,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
THE BENTLY RESIDENCES@KOVAN,30 Kovan Road  #05-08 ,1,135,Strata,1692800,-,12539,1165,27-MAY-2016,Apartment,Freehold,Uncompleted,New Sale,HDB,19,54,548086,North East Region,Hougang
LANDRIDGE CONDOMINIUM,202 Pasir Panjang Road  #01-05 ,1,181,Strata,2060000,-,11381,1057,27-MAY-2016,Condominium,Freehold,1993,Resale,Private,05,11,118572,Central Region,Queenstown
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #31-05 ,1,53,Strata,828500,-,15632,1452,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #32-02 ,1,63,Strata,1001500,-,15897,1477,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #11-02 ,1,63,Strata,956000,-,15175,1410,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #01-10 ,1,63,Strata,873000,-,13857,1287,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
THE COSMOPOLITAN,202 Kim Seng Road  #09-08 ,1,156,Strata,2920000,-,18718,1739,27-MAY-2016,Condominium,Freehold,2008,Resale,Private,09,23,239496,Central Region,Singapore River
THE MEYERISE,93 Meyer Road  #13-03 ,1,82,Strata,1609000,-,19622,1823,27-MAY-2016,Condominium,Freehold,2014,Resale,HDB,15,43,437986,Central Region,Marine Parade
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #30-02 ,1,63,Strata,997500,-,15833,1471,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #31-01 ,1,45,Strata,722000,-,16044,1491,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #31-13 ,1,42,Strata,682000,-,16238,1509,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #11-01 ,1,45,Strata,688500,-,15300,1421,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #23-06 ,1,55,Strata,841500,-,15300,1421,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #12-05 ,1,53,Strata,789500,-,14896,1384,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #01-02 ,1,63,Strata,936000,-,14857,1380,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #06-14 ,1,63,Strata,906000,-,14381,1336,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #30-01 ,1,45,Strata,720500,-,16011,1487,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #26-05 ,1,53,Strata,816500,-,15406,1431,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #15-02 ,1,63,Strata,974000,964000,15302,1422,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
SUNFLOWER COURT,30 Lorong 6 Geylang  #02-04 ,1,107,Strata,795000,-,7430,690,27-MAY-2016,Apartment,Freehold,2001,Resale,HDB,14,39,399182,Central Region,Geylang
OUE TWIN PEAKS,33 Leonie Hill Road  #19-13 ,1,51,Strata,1412300,-,27692,2573,27-MAY-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #03-07 ,1,87,Strata,1234000,-,14184,1318,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #15-10 ,1,63,Strata,947000,-,15032,1396,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
