Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #12-03 ,1,103,Strata,1422000,-,13806,1283,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
THE GARDEN RESIDENCES,1 Serangoon North View  #04-05 ,1,42,Strata,730200,-,17386,1615,06-JUL-2018,Apartment,99 Yrs From 30/10/2017,Uncompleted,New Sale,HDB,19,55,554343,North East Region,Serangoon
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #13-39 ,1,67,Strata,953000,-,14224,1321,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533816,North East Region,Hougang
PALM GARDENS,2D Hong San Walk  #12-12 ,1,112,Strata,860000,-,7679,713,06-JUL-2018,Condominium,99 Yrs From 12/08/1996,2000,Resale,HDB,23,68,689050,West Region,Choa Chu Kang
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #01-21 ,1,57,Strata,783000,-,13737,1276,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533814,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #06-84 ,1,57,Strata,790000,-,13860,1288,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533821,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #17-86 ,1,120,Strata,1450000,-,12083,1123,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533821,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #01-78 ,1,57,Strata,792000,-,13895,1291,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
THE CASCADIA,927 Bukit Timah Road  #04-17 ,1,82,Strata,1560000,-,19024,1767,06-JUL-2018,Condominium,Freehold,2010,Resale,Private,21,58,589641,Central Region,Bukit Timah
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #05-39 ,1,67,Strata,921000,-,13746,1277,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533816,North East Region,Hougang
THE METROPOLITAN CONDOMINIUM,8 Alexandra View  #28-07 ,1,130,Strata,1968000,-,15138,1406,06-JUL-2018,Condominium,99 Yrs From 17/02/2006,2009,Resale,HDB,03,15,158747,Central Region,Bukit Merah
SIGLAP GARDEN,33 Siglap Gardens ,1,532,Land,6510000,-,12239,1137,06-JUL-2018,Semi-Detached House,Freehold,Unknown,Resale,Private,15,45,456130,East Region,Bedok
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #06-58 ,1,57,Strata,781000,-,13702,1273,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #17-69 ,1,68,Strata,902000,-,13265,1232,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533819,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #07-58 ,1,57,Strata,785000,-,13772,1279,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533818,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #15-10 ,1,47,Strata,920000,-,19574,1819,06-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #10-54 ,1,43,Strata,602000,-,14000,1301,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #05-25 ,1,43,Strata,609000,-,14163,1316,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #16-74 ,1,67,Strata,946000,-,14119,1312,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533820,North East Region,Hougang
ESPADA,48 St. Thomas Walk  #09-04 ,1,42,Strata,1030000,-,24524,2278,06-JUL-2018,Apartment,Freehold,2013,Resale,Private,09,23,238126,Central Region,River Valley
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #12-20 ,1,57,Strata,824000,-,14456,1343,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533814,North East Region,Hougang
THE GRANDIFLORA,121 Lorong L Telok Kurau  #01-01 ,1,74,Strata,850000,-,11486,1067,06-JUL-2018,Apartment,Freehold,2004,Resale,Private,15,42,425554,East Region,Bedok
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #14-69 ,1,57,Strata,844000,-,14807,1376,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533819,North East Region,Hougang
WHITEWATER,29 Pasir Ris Street 72  #01-20 ,1,130,Strata,930000,-,7154,665,06-JUL-2018,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
PEBBLE BAY,130 Tanjong Rhu Road  #01-25 ,1,161,Strata,1900000,-,11801,1096,06-JUL-2018,Condominium,99 Yrs From 09/03/1994,1997,Resale,Private,15,43,436918,Central Region,Kallang
N.A.,66 Jalan Buloh Perindu ,1,167,Land,2950000,-,17718,1646,06-JUL-2018,Terrace House,Freehold,Unknown,Resale,Private,15,45,457725,East Region,Bedok
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #07-52 ,1,56,Strata,778000,-,13893,1291,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #04-56 ,1,48,Strata,656000,-,13667,1270,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #13-85 ,1,48,Strata,715000,-,14896,1384,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533821,North East Region,Hougang
PARK COLONIAL,2 Woodleigh Lane  #13-04 ,1,63,Strata,1231000,-,19540,1815,06-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357685,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #01-13 ,1,48,Strata,676000,-,14083,1308,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #03-16 ,1,67,Strata,876000,-,13075,1215,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533814,North East Region,Hougang
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #14-39 ,1,67,Strata,957000,-,14284,1327,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533816,North East Region,Hougang
26 NEWTON,26 Newton Road  #05-03 ,1,109,Strata,2346000,-,21523,2000,06-JUL-2018,Apartment,Freehold,2016,Resale,Private,11,30,307957,Central Region,Novena
WATER PLACE,179 Tanjong Rhu Road  #10-25 ,1,113,Strata,1630000,-,14425,1340,06-JUL-2018,Condominium,99 Yrs From 02/03/1998,2004,Resale,HDB,15,43,436608,Central Region,Kallang
THE FLORAVALE,238 Westwood Avenue  #11-41 ,1,120,Strata,870580,-,7255,674,06-JUL-2018,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648363,West Region,Jurong West
CITY SQUARE RESIDENCES,10 Kitchener Link  #10-17 ,1,81,Strata,1420000,-,17531,1629,06-JUL-2018,Condominium,Freehold,2008,Resale,HDB,08,20,207225,Central Region,Kallang
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #07-65 ,1,67,Strata,919000,-,13716,1274,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
HOLLAND GARDENS,1 Moonbeam View ,1,318,Land,5820000,-,18290,1699,06-JUL-2018,Semi-Detached House,999 Yrs From 06/10/1885,1997,Resale,Private,10,27,277256,Central Region,Bukit Timah
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #08-06 ,1,81,Strata,1168000,-,14420,1340,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #04-11 ,1,43,Strata,596000,-,13860,1288,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533813,North East Region,Hougang
OEI TIONG HAM PARK,4 Oei Tiong Ham Park ,1,1251,Land,18300000,-,14626,1359,06-JUL-2018,Detached House,Freehold,Unknown,Resale,Private,10,26,267010,Central Region,Bukit Timah
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #03-58 ,1,57,Strata,769000,-,13491,1253,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533818,North East Region,Hougang
RIVER ISLES,56 Edgedale Plains  #16-10 ,1,109,Strata,1180000,-,10826,1006,06-JUL-2018,Condominium,99 Yrs From 06/02/2012,2015,Resale,HDB,19,82,828822,North East Region,Punggol
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #05-24 ,1,43,Strata,609000,-,14163,1316,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
PARK INFINIA AT WEE NAM,6A Lincoln Road  #20-17 ,1,52,Strata,1220000,-,23462,2180,06-JUL-2018,Condominium,Freehold,2008,Resale,Private,11,30,308366,Central Region,Novena
THE SHELFORD,1B Shelford Road  #04-15 ,1,96,Strata,1938000,-,20188,1875,06-JUL-2018,Condominium,Freehold,2005,Resale,Private,11,28,288535,Central Region,Bukit Timah
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #15-69 ,1,57,Strata,848000,-,14877,1382,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #08-75 ,1,67,Strata,920000,-,13731,1276,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #02-61 ,1,48,Strata,643000,-,13396,1245,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
THE HILLIER,6 Hillview Rise  #08-28 ,1,76,Strata,1110000,-,14605,1357,06-JUL-2018,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #10-85 ,1,48,Strata,706000,-,14708,1366,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533821,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #04-29 ,1,43,Strata,628000,-,14605,1357,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
ALESSANDREA,31 Alexandra Road  #12-02 ,1,93,Strata,1500000,-,16129,1498,06-JUL-2018,Apartment,Freehold,2003,Resale,HDB,03,15,159967,Central Region,Bukit Merah
EASTPOINT GREEN,3 Simei Street 3  #03-23 ,1,89,Strata,833000,-,9360,870,06-JUL-2018,Condominium,99 Yrs From 24/04/1996,1999,Resale,Private,18,52,529891,East Region,Tampines
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #14-05 ,1,43,Strata,658000,-,15302,1422,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
THE HILLFORD,174 Jalan Jurong Kechil  #01-20 ,1,61,Strata,750000,-,12295,1142,06-JUL-2018,Apartment,60 Yrs From 19/02/2013,2016,Resale,HDB,21,59,596183,Central Region,Bukit Timah
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #13-69 ,1,57,Strata,840000,-,14737,1369,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533819,North East Region,Hougang
PARK COLONIAL,12 Woodleigh Lane  #02-56 ,1,59,Strata,1245000,-,21102,1960,06-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357658,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #06-23 ,1,48,Strata,694000,-,14458,1343,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
NUOVO,25 Ang Mo Kio Avenue 9  #16-13 ,1,129,Strata,1300000,-,10078,936,06-JUL-2018,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569788,North East Region,Ang Mo Kio
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #04-20 ,1,57,Strata,792000,-,13895,1291,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533814,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #13-05 ,1,43,Strata,655000,-,15233,1415,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
THE VISION,79 West Coast Crescent  #16-02 ,1,84,Strata,1180000,-,14048,1305,06-JUL-2018,Condominium,99 Yrs From 25/06/2008,2014,Resale,Private,05,12,126793,West Region,Clementi
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #16-71 ,1,48,Strata,737000,-,15354,1426,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #20-31 ,1,83,Strata,1597000,-,19241,1788,06-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
STIRLING RESIDENCES,25 Stirling Road  #08-23 ,1,63,Strata,1248000,-,19810,1840,06-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
MERA TERRACE,223 Seagull Walk ,1,200,Land,3120000,-,15600,1449,06-JUL-2018,Terrace House,Freehold,1996,Resale,Private,16,48,486647,East Region,Tampines
SELETAR HILLS ESTATE,21 Jalan Keruing ,1,201,Land,2218000,-,11051,1027,06-JUL-2018,Terrace House,Freehold,Unknown,Resale,Private,28,80,808941,North East Region,Serangoon
THE TREVOSE,60 Trevose Crescent  #02-27 ,1,164,Strata,2400000,-,14634,1360,06-JUL-2018,Condominium,99 Yrs From 14/12/1996,2001,Resale,Private,11,29,298090,Central Region,Novena
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #01-09 ,1,56,Strata,755000,-,13482,1253,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
LEGENDA AT JOO CHIAT,11 Joo Chiat Lane  #03-03 ,1,113,Strata,1250000,-,11062,1028,06-JUL-2018,Condominium,99 Yrs From 04/06/2001,2004,Resale,Private,15,42,428127,Central Region,Geylang
DAHLIA PARK CONDOMINIUM,9 Flora Drive  #07-36 ,1,120,Strata,1200000,-,10000,929,06-JUL-2018,Condominium,Freehold,2003,Resale,HDB,17,50,507013,East Region,Pasir Ris
PARK COLONIAL,8 Woodleigh Lane  #01-40 ,1,43,Strata,857000,-,19930,1852,06-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
THE SCALA,134 Serangoon Avenue 3  #10-16 ,1,97,Strata,1510000,-,15567,1446,06-JUL-2018,Apartment,99 Yrs From 06/01/2010,2013,Resale,Private,19,55,554477,North East Region,Serangoon
COCO PALMS,33 Pasir Ris Grove  #02-67 ,1,43,Strata,648000,-,15070,1400,06-JUL-2018,Condominium,99 Yrs From 07/01/2008,2018,Sub Sale,Private,18,51,518076,East Region,Pasir Ris
PARK COLONIAL,2 Woodleigh Lane  #06-05 ,1,63,Strata,1168000,-,18540,1722,06-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357685,Central Region,Toa Payoh
THE ACACIAS,23 Sommerville Road  #02-06 ,1,118,Strata,1400000,-,11864,1102,06-JUL-2018,Apartment,Freehold,2009,Resale,HDB,13,35,358247,North East Region,Serangoon
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #08-65 ,1,67,Strata,927000,-,13836,1285,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #22-31 ,1,83,Strata,1612000,-,19422,1804,06-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #03-25 ,1,43,Strata,603000,-,14023,1303,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533815,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #05-24 ,1,41,Strata,770000,-,18780,1745,06-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
STIRLING RESIDENCES,25 Stirling Road  #02-24 ,1,41,Strata,759000,-,18512,1720,06-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #08-32 ,1,103,Strata,1394000,-,13534,1257,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
REZI 26,5A Lorong 26 Geylang  #04-04 ,1,101,Strata,1230000,-,12178,1131,06-JUL-2018,Apartment,Freehold,2015,Resale,HDB,14,39,398504,Central Region,Geylang
26 NEWTON,26 Newton Road  #17-06 ,1,72,Strata,1959300,-,27213,2528,06-JUL-2018,Apartment,Freehold,2016,Resale,HDB,11,30,307957,Central Region,Novena
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #03-74 ,1,67,Strata,894000,-,13343,1240,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,49 Hougang Avenue 7  #01-46 ,1,81,Strata,1125000,-,13889,1290,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533817,North East Region,Hougang
VERDURE VILLAS,9A Ponggol Twenty-Fourth Avenue ,1,526,Land,6935000,-,13192,1226,06-JUL-2018,Detached House,999 Yrs From 01/05/1874,2017,Resale,Private,19,82,829513,North East Region,Punggol
SIGNATURE RESIDENCE,11 Green Lane  #05-01 ,1,342,Strata,2830000,-,8275,769,06-JUL-2018,Apartment,Freehold,2008,Resale,Private,15,43,438916,Central Region,Geylang
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #12-04 ,1,174,Strata,1610000,-,9253,860,06-JUL-2018,Apartment,99 Yrs From 18/09/1979,Unknown,Resale,Private,21,58,588177,Central Region,Bukit Timah
PARC SOPHIA,8 Adis Road  #04-04 ,1,62,Strata,1035000,-,16694,1551,06-JUL-2018,Apartment,Freehold,2011,Resale,HDB,09,22,229975,Central Region,Rochor
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #04-04 ,1,57,Strata,804000,-,14105,1310,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
THE ALPS RESIDENCES,113 Tampines Street 86  #01-38 ,1,87,Strata,1140000,-,13103,1217,06-JUL-2018,Condominium,99 Yrs From 03/08/2015,Uncompleted,New Sale,HDB,18,52,528536,East Region,Tampines
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #05-76 ,1,138,Strata,1830000,-,13261,1232,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #10-01 ,1,57,Strata,818000,-,14351,1333,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #17-71 ,1,59,Strata,778000,-,13186,1225,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533820,North East Region,Hougang
THE SCALA,130 Serangoon Avenue 3  #16-02 ,1,79,Strata,1300000,-,16456,1529,06-JUL-2018,Apartment,99 Yrs From 06/01/2010,2013,Resale,Private,19,55,554479,North East Region,Serangoon
SPRING @ KATONG,20 Ceylon Road  #04-10 ,1,116,Strata,1650000,-,14224,1321,06-JUL-2018,Apartment,Freehold,2006,Resale,Private,15,42,429749,Central Region,Marine Parade
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #08-07 ,1,48,Strata,722000,-,15042,1397,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #14-41 ,1,43,Strata,658000,-,15302,1422,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533816,North East Region,Hougang
NORTHWAVE,109 Woodlands View  #13-19 ,1,103,Strata,951000,-,9233,858,06-JUL-2018,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737712,North Region,Woodlands
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #15-68 ,1,57,Strata,848000,-,14877,1382,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533819,North East Region,Hougang
WHITEWATER,31 Pasir Ris Street 72  #15-21 ,1,111,Strata,885000,-,7973,741,06-JUL-2018,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
N.A.,30 Lorong Pisang Udang ,1,299,Land,5000000,-,16717,1553,06-JUL-2018,Semi-Detached House,Freehold,Unknown,Resale,Private,21,59,597714,Central Region,Bukit Timah
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #14-68 ,1,57,Strata,844000,-,14807,1376,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #17-62 ,1,54,Strata,691000,-,12796,1189,06-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533818,North East Region,Hougang
RITZ @ FARRER,142 Race Course Road  #04-04 ,1,55,Strata,960000,-,17455,1622,06-JUL-2018,Apartment,Freehold,2017,Resale,HDB,08,21,218593,Central Region,Rochor
SYLVAN LODGE,143 Holland Road  #05-01 ,1,132,Strata,2000000,-,15152,1408,06-JUL-2018,Apartment,Freehold,Unknown,Resale,Private,10,27,278575,Central Region,Bukit Timah
EDELWEISS PARK CONDOMINIUM,82 Flora Road  #01-12 ,1,135,Strata,1280000,-,9481,881,06-JUL-2018,Condominium,Freehold,2006,Resale,Private,17,50,507000,East Region,Pasir Ris
PARK COLONIAL,8 Woodleigh Lane  #04-31 ,1,43,Strata,796000,-,18512,1720,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #13-71 ,1,48,Strata,728000,-,15167,1409,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #07-09 ,1,56,Strata,779000,-,13911,1292,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #19-01 ,1,41,Strata,844000,-,20585,1912,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
PARK COLONIAL,8 Woodleigh Lane  #08-28 ,1,43,Strata,832000,-,19349,1798,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #09-29 ,1,43,Strata,831000,-,19326,1795,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #07-23 ,1,48,Strata,697000,-,14521,1349,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #15-31 ,1,83,Strata,1556000,-,18747,1742,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148962,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #07-10 ,1,47,Strata,885000,-,18830,1749,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
PARK COLONIAL,6 Woodleigh Lane  #06-18 ,1,53,Strata,1004000,-,18943,1760,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357687,Central Region,Toa Payoh
PALM ISLES,38 Flora Drive  #01-52 ,1,52,Strata,568000,-,10923,1015,05-JUL-2018,Condominium,99 Yrs From 14/09/2011,2015,Resale,HDB,17,50,506895,East Region,Pasir Ris
