Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
ROSEWOOD SUITES,61 Rosewood Drive  #05-04 ,1,116,Strata,848000,-,7310,679,03-JUL-2018,Condominium,99 Yrs From 25/02/2008,2011,Resale,HDB,25,73,737873,North Region,Woodlands
THE ARTE,23 Jalan Raja Udang  #30-08 ,1,174,Strata,2353008,-,13523,1256,03-JUL-2018,Condominium,Freehold,2010,Resale,HDB,12,32,329216,Central Region,Novena
GUILIN VIEW,28 Bukit Batok Street 52  #02-02 ,1,158,Strata,1240000,-,7848,729,03-JUL-2018,Condominium,99 Yrs From 24/04/1996,2000,Resale,HDB,23,65,659248,West Region,Bukit Batok
MARINA BAY RESIDENCES,18 Marina Boulevard  #44-10 ,1,220,Strata,8700000,-,39545,3674,02-JUL-2018,Condominium,99 Yrs From 11/10/2005,2010,Resale,HDB,01,01,018980,Central Region,Downtown Core
N.A.,11(ENBLOC) Meyappa Chettiar Road ,1,261,Land,8000000,-,30628,2845,02-JUL-2018,Semi-Detached House,Freehold,Unknown,Resale,Private,13,35,358457,Central Region,Toa Payoh
SPOTTISWOODE SUITES,16 Spottiswoode Park Road  #18-01 ,1,54,Strata,1260000,-,23333,2168,02-JUL-2018,Apartment,Freehold,2017,Resale,Private,02,08,088661,Central Region,Bukit Merah
N.A.,73A(ENBLOC) Woodsville Close ,1,219,Strata,3260000,-,14886,1383,02-JUL-2018,Apartment,Freehold,1982,Resale,Private,13,35,357798,Central Region,Toa Payoh
AO JIANG APARTMENTS,15(ENBLOC) Meyappa Chettiar Road  #04-01 ,1,129,Strata,2800000,-,21705,2016,02-JUL-2018,Apartment,Freehold,1987,Resale,Private,13,35,358458,Central Region,Toa Payoh
QUEENS PEAK,3 Dundee Road  #35-25 ,1,140,Strata,2542000,-,18157,1687,02-JUL-2018,Condominium,99 Yrs From 28/09/2015,Uncompleted,New Sale,HDB,03,14,149457,Central Region,Queenstown
PARC ELEGANCE,13 Telok Kurau Road  #03-04 ,1,47,Strata,600000,-,12766,1186,02-JUL-2018,Apartment,Freehold,2013,Resale,Private,15,42,423912,East Region,Bedok
CITY SQUARE RESIDENCES,8 Kitchener Link  #25-13 ,1,81,Strata,1480000,-,18272,1697,02-JUL-2018,Condominium,Freehold,2009,Resale,Private,08,20,207226,Central Region,Kallang
HAIG COURT,158 Haig Road  #03-01 ,1,134,Strata,1900000,-,14179,1317,02-JUL-2018,Condominium,Freehold,2004,Resale,Private,15,43,438794,Central Region,Marine Parade
D'MIRA,31 Boon Teck Road  #07-01 ,1,140,Strata,1820000,-,13000,1208,02-JUL-2018,Apartment,Freehold,2012,Resale,Private,12,32,329602,Central Region,Novena
N.A.,69/69A/71/71A ENBLOC Woodsville Close ,2,335,Land,8400000,-,25112,2333,02-JUL-2018,Terrace House,9999 Yrs From 01/09/1966,Unknown,Resale,Private,13,35,357796,Central Region,Toa Payoh
THE HILLFORD,176 Jalan Jurong Kechil  #06-29 ,1,37,Strata,500000,-,13514,1255,02-JUL-2018,Apartment,60 Yrs From 19/02/2013,2016,Resale,HDB,21,59,596184,Central Region,Bukit Timah
N.A.,9(ENBLOC) Meyappa Chettiar Road ,1,321,Land,8000000,-,24914,2315,02-JUL-2018,Semi-Detached House,Freehold,Unknown,Resale,Private,13,35,358456,Central Region,Toa Payoh
PIN MANSIONS,18 Lim Ah Pin Road  #03-02 ,1,116,Strata,1400000,-,12069,1121,02-JUL-2018,Apartment,Freehold,1992,Resale,Private,19,54,547837,North East Region,Hougang
BEACON HEIGHTS,8 Mar Thoma Road  #01-03 ,1,131,Strata,1330000,-,10153,943,02-JUL-2018,Condominium,999 Yrs From 02/06/1882,2012,Resale,Private,12,32,328689,Central Region,Kallang
SERANGOON GARDEN ESTATE,99 Bridport Avenue ,1,201,Land,2500000,-,12444,1156,02-JUL-2018,Terrace House,999 Yrs From 01/01/1954,Unknown,Resale,Private,19,55,559389,North East Region,Serangoon
THE CREST,105 Prince Charles Crescent  #22-13 ,1,154,Strata,3089000,-,20058,1863,02-JUL-2018,Condominium,99 Yrs From 21/12/2012,2017,Resale,Private,03,15,159019,Central Region,Bukit Merah
CITYLIGHTS,86 Jellicoe Road  #18-17 ,1,64,Strata,1110000,-,17344,1611,02-JUL-2018,Condominium,99 Yrs From 05/01/2004,2007,Resale,Private,08,20,208745,Central Region,Kallang
SIGNATURE PARK,48 Toh Tuck Road  #07-07 ,1,158,Strata,2280000,-,14430,1341,02-JUL-2018,Condominium,Freehold,1998,Resale,Private,21,59,596739,Central Region,Bukit Timah
AO JIANG APARTMENTS,15(ENBLOC) Meyappa Chettiar Road  #02-01 ,1,129,Strata,2800000,-,21705,2016,02-JUL-2018,Apartment,Freehold,1987,Resale,Private,13,35,358458,Central Region,Toa Payoh
AO JIANG APARTMENTS,15(ENBLOC) Meyappa Chettiar Road  #03-01 ,1,129,Strata,2800000,-,21705,2016,02-JUL-2018,Apartment,Freehold,1987,Resale,Private,13,35,358458,Central Region,Toa Payoh
LAKESIDE GROVE,32 Corporation Rise  ,1,150,Land,1630000,-,10852,1008,02-JUL-2018,Terrace House,99 Yrs From 12/08/1996,1999,Resale,HDB,22,61,618346,West Region,Jurong West
PARC BOTANNIA,18 Fernvale Street  #18-32 ,1,91,Strata,1389112,-,15265,1418,02-JUL-2018,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,Private,28,79,797394,North East Region,Sengkang
THE CREST,103 Prince Charles Crescent  #20-11 ,1,81,Strata,1783000,-,22012,2045,02-JUL-2018,Condominium,99 Yrs From 21/12/2012,2017,Resale,Private,03,15,159018,Central Region,Bukit Merah
AO JIANG APARTMENTS,15(ENBLOC) Meyappa Chettiar Road  #04-02 ,1,96,Strata,2100000,-,21875,2032,02-JUL-2018,Apartment,Freehold,1987,Resale,Private,13,35,358458,Central Region,Toa Payoh
LENTOR VILLAS,34 Lentor Crescent ,1,220,Land,3080000,-,14026,1303,02-JUL-2018,Terrace House,Freehold,1997,Resale,Private,26,78,786701,North East Region,Ang Mo Kio
DEVONSHIRE 12,12 Devonshire Road  #03-04 ,1,42,Strata,980000,-,23333,2168,02-JUL-2018,Apartment,Freehold,2015,Sub Sale,Private,09,23,239847,Central Region,River Valley
EVERITT EDGE,83 Joo Chiat Place  #03-07 ,1,41,Strata,615000,-,15000,1394,02-JUL-2018,Apartment,Freehold,2015,Resale,HDB,15,42,427800,Central Region,Geylang
KINGSFORD WATERBAY,80 Upper Serangoon View  #13-77 ,1,79,Strata,1151000,-,14570,1354,02-JUL-2018,Apartment,99 Yrs From 03/03/2014,Uncompleted,New Sale,HDB,19,53,533878,North East Region,Hougang
AVANT RESIDENCES,10 Aljunied Road  #02-05 ,1,41,Strata,690800,-,16849,1565,02-JUL-2018,Apartment,99 Yrs From 22/03/2012,2012,Resale,HDB,14,38,389799,Central Region,Geylang
THE LAKEFRONT RESIDENCES,46 Lakeside Drive  #02-10 ,1,131,Strata,1728000,-,13191,1225,02-JUL-2018,Condominium,99 Yrs From 03/08/2010,2014,Resale,Private,22,64,648324,West Region,Jurong West
REGENT HEIGHTS,52 Bukit Batok East Avenue 5  #25-01 ,1,95,Strata,778000,-,8189,761,02-JUL-2018,Condominium,99 Yrs From 07/11/1995,1999,Resale,HDB,23,65,659802,West Region,Bukit Batok
AUSTVILLE RESIDENCES,21 Sengkang East Avenue  #18-22 ,1,134,Strata,1150000,-,8582,797,02-JUL-2018,Executive Condominium,99 Yrs From 24/08/2010,2014,Resale,HDB,19,54,544809,North East Region,Sengkang
SILVERSEA,48 Marine Parade Road  #04-10 ,1,141,Strata,2500000,-,17730,1647,02-JUL-2018,Condominium,99 Yrs From 20/07/2007,2014,Resale,HDB,15,44,449306,Central Region,Marine Parade
ASPEN HEIGHTS,261 River Valley Road  #09-22 ,1,146,Strata,2825000,-,19349,1798,02-JUL-2018,Condominium,999 Yrs From 01/07/1841,1998,Resale,Private,09,23,238307,Central Region,River Valley
ANGULLIA PARK RESIDENCES @ ORCHARD,5 Cuscaden Walk  #07-02 ,1,87,Strata,2152000,-,24736,2298,02-JUL-2018,Apartment,Freehold,2010,Resale,Private,10,24,249696,Central Region,River Valley
THE CREST,101 Prince Charles Crescent  #14-01 ,1,126,Strata,2471000,-,19611,1822,02-JUL-2018,Condominium,99 Yrs From 21/12/2012,2017,Resale,HDB,03,15,159017,Central Region,Bukit Merah
N.A.,15 Lorong H Telok Kurau ,1,390,Land,4500000,-,11550,1073,02-JUL-2018,Semi-Detached House,Freehold,1990,Resale,Private,15,42,425999,East Region,Bedok
AO JIANG APARTMENTS,15(ENBLOC) Meyappa Chettiar Road  #01-01 ,1,106,Strata,2550000,-,24057,2235,02-JUL-2018,Apartment,Freehold,1987,Resale,Private,13,35,358458,Central Region,Toa Payoh
AO JIANG APARTMENTS,15(ENBLOC) Meyappa Chettiar Road  #01-02 ,1,93,Strata,2100000,-,22581,2098,02-JUL-2018,Apartment,Freehold,1987,Resale,Private,13,35,358458,Central Region,Toa Payoh
AO JIANG APARTMENTS,15(ENBLOC) Meyappa Chettiar Road  #02-02 ,1,96,Strata,2100000,-,21875,2032,02-JUL-2018,Apartment,Freehold,1987,Resale,Private,13,35,358458,Central Region,Toa Payoh
KINGSFORD WATERBAY,80 Upper Serangoon View  #13-72 ,1,89,Strata,1295000,-,14551,1352,02-JUL-2018,Apartment,99 Yrs From 03/03/2014,Uncompleted,New Sale,N.A,19,53,533878,North East Region,Hougang
CHANGI GREEN,718 Upper Changi Road East  #01-04 ,1,113,Strata,1280000,-,11327,1052,02-JUL-2018,Condominium,Freehold,1998,Resale,Private,16,48,486849,East Region,Tampines
MERAWOODS,136C Hillview Avenue  #02-04 ,1,98,Strata,1188000,-,12122,1126,02-JUL-2018,Condominium,999 Yrs From 12/10/1885,1999,Resale,Private,23,66,669608,West Region,Bukit Batok
MAYSPRINGS,2 Petir Road  #08-12 ,1,120,Strata,1105000,-,9208,855,02-JUL-2018,Apartment,99 Yrs From 01/12/1994,1998,Resale,Private,23,67,678265,West Region,Bukit Panjang
OLEANDER TOWERS,913 Lorong 1 Toa Payoh  #03-05 ,1,107,Strata,1256000,-,11738,1091,02-JUL-2018,Apartment,99 Yrs From 01/03/1995,1998,Resale,HDB,12,31,319772,Central Region,Toa Payoh
COCO PALMS,15 Pasir Ris Grove  #04-14 ,1,43,Strata,630000,-,14651,1361,02-JUL-2018,Condominium,99 Yrs From 07/01/2008,2018,Sub Sale,HDB,18,51,518142,East Region,Pasir Ris
SKY HABITAT,7 Bishan Street 15  #26-05 ,1,125,Strata,2059000,-,16472,1530,02-JUL-2018,Condominium,99 Yrs From 30/05/2011,2015,Resale,HDB,20,57,573908,Central Region,Bishan
AO JIANG APARTMENTS,15(ENBLOC) Meyappa Chettiar Road  #03-02 ,1,96,Strata,2100000,-,21875,2032,02-JUL-2018,Apartment,Freehold,1987,Resale,Private,13,35,358458,Central Region,Toa Payoh
EAST BAY GARDENS,87 Lorong G Telok Kurau  #01-03 ,1,159,Strata,1500000,-,9434,876,02-JUL-2018,Apartment,99 Yrs From 01/01/1995,1995,Resale,Private,15,42,426277,East Region,Bedok
QUEENS,10 Stirling Road  #24-01 ,1,111,Strata,1535000,-,13829,1285,02-JUL-2018,Condominium,99 Yrs From 16/02/1998,2002,Resale,HDB,03,14,148954,Central Region,Queenstown
WATERBANK AT DAKOTA,84 Dakota Crescent  #10-29 ,1,119,Strata,1888000,-,15866,1474,02-JUL-2018,Condominium,99 Yrs From 07/12/2009,2013,Resale,Private,14,39,399948,Central Region,Geylang
NEW FUTURA,16 Leonie Hill Road  #09-03 ,1,127,Strata,4888000,-,38488,3576,02-JUL-2018,Condominium,Freehold,2017,Resale,Private,09,23,239198,Central Region,River Valley
HIGHLAND CENTRE,22 Yio Chu Kang Road  #04-06 ,1,172,Strata,1500000,-,8721,810,02-JUL-2018,Apartment,Freehold,1995,Resale,HDB,19,54,545535,North East Region,Hougang
MY MANHATTAN,33 Simei Street 3  #08-19 ,1,149,Strata,1950000,-,13087,1216,02-JUL-2018,Condominium,99 Yrs From 11/08/2010,2014,Resale,Private,18,52,529903,East Region,Tampines
RIA APARTMENTS,1 Jalan Pasir Ria  #05-01 ,1,98,Strata,1250000,-,12755,1185,02-JUL-2018,Apartment,Freehold,2013,Resale,Private,05,11,119462,Central Region,Queenstown
THE WARREN,45 Choa Chu Kang Loop  #11-15 ,1,97,Strata,900000,-,9278,862,02-JUL-2018,Condominium,99 Yrs From 21/06/2001,2004,Resale,HDB,23,68,689679,West Region,Choa Chu Kang
THE TAPESTRY,51 Tampines Street 86  #03-02 ,1,44,Strata,674040,-,15319,1423,02-JUL-2018,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528539,East Region,Tampines
THE CREST,103 Prince Charles Crescent  #09-12 ,1,115,Strata,2564000,-,22296,2071,02-JUL-2018,Condominium,99 Yrs From 21/12/2012,2017,Resale,HDB,03,15,159018,Central Region,Bukit Merah
PARC BOTANNIA,10 Fernvale Street  #15-09 ,1,47,Strata,693000,-,14745,1370,02-JUL-2018,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,Private,28,79,797390,North East Region,Sengkang
THE QUINTET,36 Choa Chu Kang Street 64  #17-03 ,1,117,Strata,930000,-,7949,738,02-JUL-2018,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,Private,23,68,689101,West Region,Choa Chu Kang
JEWEL @ BUANGKOK,89 Compassvale Bow  #14-35 ,1,46,Strata,680000,-,14783,1373,02-JUL-2018,Condominium,99 Yrs From 12/09/2012,2016,Resale,Private,19,54,544687,North East Region,Sengkang
TREVISTA,25 Lorong 3 Toa Payoh  #37-15 ,1,169,Strata,2350000,-,13905,1292,02-JUL-2018,Condominium,99 Yrs From 15/07/2008,2011,Resale,Private,12,31,319583,Central Region,Toa Payoh
SIMS RESIDENCES,8 Lorong 39 Geylang  #05-14 ,1,132,Strata,1280000,-,9697,901,02-JUL-2018,Apartment,99 Yrs From 11/08/1997,2002,Resale,Private,14,38,387882,Central Region,Geylang
THE INFINITI,39F West Coast Park  #12-21 ,1,121,Strata,1380000,-,11405,1060,02-JUL-2018,Condominium,Freehold,2008,Resale,HDB,05,12,127717,West Region,Clementi
THE LEGEND,361 Bukit Timah Road  #04-05 ,1,139,Strata,2350000,-,16906,1571,02-JUL-2018,Condominium,Freehold,1996,Resale,Private,10,25,259725,Central Region,Tanglin
NORTHWAVE,109 Woodlands View  #10-17 ,1,92,Strata,841000,-,9141,849,01-JUL-2018,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737712,North Region,Woodlands
NORTHWAVE,103 Woodlands View  #16-05 ,1,83,Strata,790000,-,9518,884,01-JUL-2018,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #18-04 ,1,91,Strata,1557220,-,17112,1590,01-JUL-2018,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
THE TAPESTRY,63 Tampines Street 86  #07-57 ,1,92,Strata,1203200,-,13078,1215,01-JUL-2018,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528511,East Region,Tampines
THE TAPESTRY,59 Tampines Street 86  #11-31 ,1,105,Strata,1425600,-,13577,1261,01-JUL-2018,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528509,East Region,Tampines
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #34-12 ,1,94,Strata,1840000,-,19574,1819,01-JUL-2018,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
THE TAPESTRY,51 Tampines Street 86  #01-02 ,1,44,Strata,678140,-,15412,1432,01-JUL-2018,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528539,East Region,Tampines
NORTHWAVE,103 Woodlands View  #12-07 ,1,104,Strata,958000,-,9212,856,01-JUL-2018,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
BIJOU,2 Jalan Mat Jambol  #04-18 ,1,53,Strata,1199287,-,22628,2102,01-JUL-2018,Apartment,Freehold,Uncompleted,New Sale,Private,05,11,119554,Central Region,Queenstown
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #31-16 ,1,88,Strata,1732000,-,19682,1828,01-JUL-2018,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
MARGARET VILLE,20 Margaret Drive  #08-05 ,1,43,Strata,895000,-,20814,1934,01-JUL-2018,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,N.A,03,14,149312,Central Region,Queenstown

