Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
RIVIERE,3 Jiak Kim Street  #05-11 ,1,78,Strata,2280000,-,29231,2716,09-JAN-2020,Apartment,99 Yrs From 07/03/2018,Uncompleted,New Sale,Private,03,16,169424,Central Region,Singapore River
PARK EAST,77 Jalan Tua Kong  #04-08 ,1,124,Strata,1820000,-,14677,1364,09-JAN-2020,Condominium,Freehold,1994,Resale,N.A,15,45,457268,East Region,Bedok
PARC ESTA,902 Sims Avenue  #10-17 ,1,89,Strata,1535000,-,17247,1602,09-JAN-2020,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,N.A,14,40,408967,Central Region,Geylang
THE SEA VIEW,37 Amber Road  #13-21 ,1,113,Strata,2155000,-,19071,1772,09-JAN-2020,Condominium,Freehold,2008,Resale,HDB,15,43,439946,Central Region,Marine Parade
MARINA ONE RESIDENCES,23 Marina Way  #07-20 ETC ,2,139,Strata,3166783,-,22783,2117,09-JAN-2020,Apartment,99 Yrs From 01/07/2011,Unknown,Resale,N.A,01,01,018979,Central Region,Downtown Core
FORESQUE RESIDENCES,103 Petir Road  #19-09 ,1,119,Strata,1490000,-,12521,1163,09-JAN-2020,Condominium,99 Yrs From 10/01/2011,2014,Resale,N.A,23,67,678273,West Region,Bukit Panjang
HERON BAY,63 Upper Serangoon View  #15-24 ,1,129,Strata,1280000,-,9922,922,09-JAN-2020,Executive Condominium,99 Yrs From 04/06/2012,2015,Resale,HDB,19,53,534014,North East Region,Hougang
NIM GARDENS,77 Nim Road  #09-02 ,1,170,Strata,1530000,-,9000,836,09-JAN-2020,Condominium,Freehold,1986,Resale,N.A,28,80,807586,North East Region,Serangoon
PARC ESTA,900 Sims Avenue  #01-09 ,1,107,Strata,1861000,-,17393,1616,09-JAN-2020,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,N.A,14,40,408966,Central Region,Geylang
HEDGES PARK CONDOMINIUM,77 Flora Drive  #03-22 ,1,71,Strata,775000,-,10915,1014,09-JAN-2020,Condominium,99 Yrs From 28/07/2010,2015,Resale,HDB,17,50,506884,East Region,Pasir Ris
PIERMONT GRAND,32 Sumang Walk  #14-23 ,1,121,Strata,1422360,-,11755,1092,09-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828621,North East Region,Punggol
Q BAY RESIDENCES,15 Tampines Street 86  #11-36 ,1,108,Strata,1320000,-,12222,1135,09-JAN-2020,Condominium,99 Yrs From 21/08/2012,2016,Resale,HDB,18,52,528590,East Region,Tampines
KOVAN REGENCY,2 Kovan Rise  #09-04 ,1,57,Strata,850000,-,14912,1385,09-JAN-2020,Condominium,99 Yrs From 24/04/2012,2015,Resale,HDB,19,54,544734,North East Region,Hougang
RIVERPARC RESIDENCE,90 Punggol Drive  #07-04 ,1,115,Strata,1080000,-,9391,872,09-JAN-2020,Executive Condominium,99 Yrs From 27/12/2010,2014,Resale,HDB,19,82,828794,North East Region,Punggol
TAI KENG VILLAS,101 Jalan Kelichap ,1,162,Land,1700000,-,10487,974,09-JAN-2020,Terrace House,99 Yrs From 28/02/1996,1999,Resale,N.A,19,53,534305,North East Region,Hougang
STURDEE RESIDENCES,10 Beatty Road  #09-07 ,1,61,Strata,950000,-,15574,1447,09-JAN-2020,Condominium,99 Yrs From 29/06/2015,2019,Sub Sale,N.A,08,20,209955,Central Region,Kallang
URBAN TREASURES,207 Jalan Eunos  #08-15 ,1,82,Strata,1721000,-,20988,1950,09-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,14,41,415799,East Region,Bedok
THE TRE VER,66 Potong Pasir Avenue 1  #03-26 ,1,69,Strata,1177000,-,17058,1585,09-JAN-2020,Condominium,99 Yrs From 27/03/2018,Uncompleted,New Sale,N.A,13,35,358394,Central Region,Toa Payoh
THE SAIL @ MARINA BAY,6 Marina Boulevard  #46-16 ,1,57,Strata,1088000,-,19088,1773,09-JAN-2020,Apartment,99 Yrs From 12/08/2002,2008,Resale,N.A,01,01,018985,Central Region,Downtown Core
WHISTLER GRAND,107 West Coast Vale  #31-11 ,1,56,Strata,968420,-,17293,1607,09-JAN-2020,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,N.A,05,12,126751,West Region,Clementi
PARC BOTANNIA,12 Fernvale Street  #14-11 ,1,73,Strata,1064280,-,14579,1354,09-JAN-2020,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797391,North East Region,Sengkang
PARC BOTANNIA,12 Fernvale Street  #19-16 ,1,81,Strata,1195600,-,14760,1371,09-JAN-2020,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797391,North East Region,Sengkang
BLOSSOM RESIDENCES,34 Segar Road  #07-34 ,1,98,Strata,920000,-,9388,872,09-JAN-2020,Executive Condominium,99 Yrs From 02/03/2011,2014,Resale,HDB,23,67,677723,West Region,Bukit Panjang
LAVERNE'S LOFT,66 Lorong L Telok Kurau  #05-08 ,1,118,Strata,960000,-,8136,756,09-JAN-2020,Apartment,Freehold,2013,Resale,N.A,15,42,425509,East Region,Bedok
THE MAYFAIR,3 Jurong East Street 32  #13-06 ,1,114,Strata,1000000,-,8772,815,09-JAN-2020,Condominium,99 Yrs From 04/12/1996,2000,Resale,HDB,22,60,609478,West Region,Jurong East
DUCHESS RESIDENCES,110 Duchess Avenue  #03-22 ,1,138,Strata,2700000,-,19565,1818,09-JAN-2020,Condominium,999 Yrs From 27/12/1875,2011,Resale,N.A,10,26,266313,Central Region,Bukit Timah
PEAKVIEW ESTATE,20A Jalan Pari Kikis ,1,135,Strata,1337000,-,9904,920,09-JAN-2020,Apartment,Freehold,Unknown,Resale,HDB,16,48,488550,East Region,Bedok
DORMER PARK,53 Jervois Road  #04-06 ,1,156,Strata,2750000,-,17628,1638,09-JAN-2020,Condominium,Freehold,1993,Resale,N.A,10,24,249046,Central Region,Tanglin
SKY VUE,1 Bishan Street 15  #25-01 ,1,74,Strata,1355000,-,18311,1701,09-JAN-2020,Condominium,99 Yrs From 04/03/2013,2016,Resale,N.A,20,57,573910,Central Region,Bishan
THE GLADES,20 Bedok Rise  #07-65 ,1,78,Strata,1180000,-,15128,1405,09-JAN-2020,Condominium,99 Yrs From 21/01/2013,2016,Resale,HDB,16,46,465411,East Region,Bedok
MARINA ONE RESIDENCES,23 Marina Way  #12-20 ETC ,5,351,Strata,8061414,-,22967,2134,09-JAN-2020,Apartment,99 Yrs From 01/07/2011,Unknown,Resale,N.A,01,01,018979,Central Region,Downtown Core
MARINA ONE RESIDENCES,23 Marina Way  #16-28 ,1,147,Strata,3863287,-,26281,2442,09-JAN-2020,Apartment,99 Yrs From 01/07/2011,2017,Resale,N.A,01,01,018979,Central Region,Downtown Core
TREASURE AT TAMPINES,45 Tampines Lane  #07-153 ,1,54,Strata,785112,-,14539,1351,09-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528463,East Region,Tampines
ECO SANCTUARY,63 Chestnut Avenue  #21-10 ,1,72,Strata,955000,-,13264,1232,09-JAN-2020,Condominium,99 Yrs From 25/04/2012,2016,Resale,HDB,23,67,679523,West Region,Bukit Panjang
MI CASA,319 Choa Chu Kang Avenue 3  #11-20 ,1,127,Strata,1280000,-,10079,936,09-JAN-2020,Condominium,99 Yrs From 25/08/2008,2012,Resale,HDB,23,68,689863,West Region,Choa Chu Kang
THE WHARF RESIDENCE,7 Tong Watt Road  #01-02 ,1,94,Strata,2120000,-,22553,2095,09-JAN-2020,Condominium,999 Yrs From 01/07/1841,2012,Resale,N.A,09,23,238002,Central Region,River Valley
CLEMENTI PARK,119 Sunset Way  #07-02 ,1,160,Strata,2028000,-,12675,1178,09-JAN-2020,Condominium,Freehold,1983,Resale,N.A,21,59,597151,West Region,Clementi
THOMSON V TWO,11 Sin Ming Road  #04-21 ,1,52,Strata,730000,-,14038,1304,08-JAN-2020,Apartment,Freehold,2012,Resale,HDB,20,57,575629,Central Region,Bishan
JADESCAPE,4 Shunfu Road  #08-15 ,1,49,Strata,890000,-,18163,1687,08-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575743,Central Region,Bishan
THE LEVELZ,38 Farrer Road  #07-07 ,1,69,Strata,1230000,-,17826,1656,08-JAN-2020,Condominium,Freehold,2004,Resale,N.A,10,26,268836,Central Region,Tanglin
THE GRANGE,3 Grange Garden  #16-02 ,1,164,Strata,4600000,-,28049,2606,08-JAN-2020,Condominium,Freehold,2008,Resale,N.A,10,24,249633,Central Region,River Valley
AVENUE SOUTH RESIDENCE,13 Silat Avenue  #22-40 ,1,61,Strata,1402000,-,22984,2135,08-JAN-2020,Apartment,99 Yrs From 14/08/2018,Uncompleted,New Sale,N.A,03,16,168878,Central Region,Bukit Merah
TWENTYONE ANGULLIA PARK,21 Angullia Park  #18-01 ,1,293,Strata,11588000,-,39549,3674,08-JAN-2020,Condominium,Freehold,2014,Resale,N.A,09,23,239974,Central Region,River Valley
THE RAINTREE,97 Bukit Drive  #03-35 ,1,108,Strata,1250000,-,11574,1075,08-JAN-2020,Condominium,99 Yrs From 01/03/2003,2008,Resale,N.A,21,58,587842,West Region,Bukit Panjang
REGENTVILLE,2 Hougang Street 92  #13-07 ,1,100,Strata,840000,-,8400,780,08-JAN-2020,Apartment,99 Yrs From 24/04/1996,1999,Resale,HDB,19,53,538683,North East Region,Hougang
PIERMONT GRAND,44 Sumang Walk  #09-49 ,1,84,Strata,1030400,-,12267,1140,08-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828627,North East Region,Punggol
PIERMONT GRAND,42 Sumang Walk  #07-44 ,1,90,Strata,1055400,-,11727,1089,08-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828626,North East Region,Punggol
PARC BOTANNIA,16 Fernvale Street  #17-25 ,1,119,Strata,1635420,-,13743,1277,08-JAN-2020,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797393,North East Region,Sengkang
TWIN VEW,91 West Coast Vale  #32-02 ,1,141,Strata,2346000,-,16638,1546,08-JAN-2020,Apartment,99 Yrs From 15/05/2017,Uncompleted,New Sale,N.A,05,12,126755,West Region,Clementi
HIGH PARK RESIDENCES,31 Fernvale Road  #06-45 ,1,41,Strata,575000,-,14024,1303,08-JAN-2020,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797417,North East Region,Sengkang
JADESCAPE,8 Shunfu Road  #16-29 ,1,98,Strata,1791600,-,18282,1698,08-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575745,Central Region,Bishan
PARC ESTA,902 Sims Avenue  #17-16 ,1,49,Strata,997000,-,20347,1890,08-JAN-2020,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,N.A,14,40,408967,Central Region,Geylang
PARC ESTA,904 Sims Avenue  #17-23 ,1,78,Strata,1521000,-,19500,1812,08-JAN-2020,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,N.A,14,40,408968,Central Region,Geylang
BUKIT 828,828 Upper Bukit Timah Road  #04-02 ,1,58,Strata,985000,-,16983,1578,08-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,23,67,678155,West Region,Bukit Panjang
MARINA ONE RESIDENCES,23 Marina Way  #25-34 ,1,108,Strata,2906000,-,26907,2500,08-JAN-2020,Apartment,99 Yrs From 01/07/2011,2017,Resale,N.A,01,01,018979,Central Region,Downtown Core
THE ARISTO @ AMBER,23 Amber Road  #04-04 ,1,58,Strata,1030000,-,17759,1650,08-JAN-2020,Apartment,Freehold,2013,Resale,N.A,15,43,439871,Central Region,Marine Parade
SOUTHAVEN II,37 Hindhede Walk  #07-03 ,1,143,Strata,1773000,-,12399,1152,08-JAN-2020,Condominium,999 Yrs From 21/06/1877,1999,Resale,N.A,21,58,587970,West Region,Bukit Panjang
REFLECTIONS AT KEPPEL BAY,15 Keppel Bay View  #02-50 ,1,145,Strata,3200000,-,22069,2050,08-JAN-2020,Condominium,99 Yrs From 15/03/2006,2011,Resale,N.A,04,09,098410,Central Region,Bukit Merah
JADESCAPE,6 Shunfu Road  #22-26 ,1,60,Strata,1169000,-,19483,1810,08-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575744,Central Region,Bishan
NEWTON 18,18 Newton Road  #26-03 ,1,116,Strata,2225000,-,19181,1782,08-JAN-2020,Apartment,Freehold,2002,Resale,N.A,11,30,307989,Central Region,Novena
D'LEEDON,11 Leedon Heights  #03-31 ,1,77,Strata,1325000,-,17208,1599,08-JAN-2020,Condominium,99 Yrs From 08/04/2010,2014,Resale,HDB,10,26,267955,Central Region,Bukit Timah
SHAMROCK PARK,50 Namly Crescent ,1,494,Land,7600000,-,15397,1430,08-JAN-2020,Detached House,Freehold,2008,Resale,N.A,10,26,267565,Central Region,Bukit Timah
BLOSSOM RESIDENCES,30 Segar Road  #15-10 ,1,90,Strata,865000,-,9611,893,08-JAN-2020,Executive Condominium,99 Yrs From 02/03/2011,2014,Resale,HDB,23,67,677721,West Region,Bukit Panjang
ARDMORE PARK,15 Ardmore Park  #22-04 ,1,268,Strata,9200000,-,34328,3189,08-JAN-2020,Condominium,Freehold,2001,Resale,N.A,10,25,259959,Central Region,Newton
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #07-07 ,1,111,Strata,960000,-,8649,803,08-JAN-2020,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,N.A,18,52,529864,East Region,Tampines
SANDY ISLAND,1 Sandy Island ,1,764,Land,16800000,-,21998,2044,08-JAN-2020,Detached House,99 Yrs From 13/06/2007,2011,Resale,N.A,04,09,098237,Central Region,Southern Islands
TREASURE AT TAMPINES,13 Tampines Lane  #05-51 ,1,55,Strata,845112,-,15366,1428,08-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528479,East Region,Tampines
ARTRA,10 Alexandra View  #39-04 ,1,73,Strata,1663000,-,22781,2116,08-JAN-2020,Apartment,99 Yrs From 15/02/2016,Uncompleted,New Sale,N.A,03,15,158745,Central Region,Bukit Merah
JADESCAPE,16 Shunfu Road  #01-56 ,1,84,Strata,1451000,-,17274,1605,08-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575749,Central Region,Bishan
NATURA@HILLVIEW,18 Hillview Terrace  #05-06 ,1,59,Strata,780000,-,13220,1228,08-JAN-2020,Apartment,Freehold,2015,Resale,N.A,23,66,669229,West Region,Bukit Batok
HIGH PARK RESIDENCES,21 Fernvale Road  #04-06 ,1,81,Strata,950000,-,11728,1090,08-JAN-2020,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797637,North East Region,Sengkang
VACANZA @ EAST,48 Lengkong Tujoh  #03-31 ,1,68,Strata,850000,-,12500,1161,08-JAN-2020,Condominium,Freehold,2014,Resale,N.A,14,41,417397,East Region,Bedok
CORALS AT KEPPEL BAY,13 Keppel Bay Drive  #03-21 ,1,119,Strata,2664000,-,22387,2080,08-JAN-2020,Condominium,99 Yrs From 26/02/2007,2016,Resale,N.A,04,09,098018,Central Region,Bukit Merah
OPTIMA @ TANAH MERAH,78 Tanah Merah Kechil Avenue  #12-01 ,1,121,Strata,1550000,-,12810,1190,08-JAN-2020,Condominium,99 Yrs From 09/12/2008,2012,Resale,N.A,16,46,465538,East Region,Bedok
MEYER MANSION,79 Meyer Road  #22-07 ,1,164,Strata,4622500,-,28186,2619,08-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,15,43,437906,Central Region,Marine Parade
MARINA ONE RESIDENCES,23 Marina Way  #06-34 ,1,108,Strata,2427639,-,22478,2088,08-JAN-2020,Apartment,99 Yrs From 01/07/2011,2017,Resale,HDB,01,01,018979,Central Region,Downtown Core
MARINA BAY RESIDENCES,18 Marina Boulevard  #48-05 ,1,68,Strata,1550000,-,22794,2118,08-JAN-2020,Condominium,99 Yrs From 11/10/2005,2010,Resale,N.A,01,01,018980,Central Region,Downtown Core
THE SAIL @ MARINA BAY,2 Marina Boulevard  #13-06 ,1,161,Strata,3900000,-,24224,2250,08-JAN-2020,Apartment,99 Yrs From 12/08/2002,2008,Resale,N.A,01,01,018987,Central Region,Downtown Core
CENTRO RESIDENCES,59 Ang Mo Kio Avenue 8  #28-07 ,1,93,Strata,1450000,-,15591,1448,08-JAN-2020,Condominium,99 Yrs From 11/12/2007,2014,Resale,N.A,20,56,567752,North East Region,Ang Mo Kio
TROPICAL SPRING,33 Simei Street 4  #02-23 ,1,100,Strata,978000,-,9780,909,08-JAN-2020,Condominium,99 Yrs From 06/12/1997,2002,Resale,HDB,18,52,529878,East Region,Tampines
D'LEEDON,7 Leedon Heights  #14-17 ,1,100,Strata,1610000,-,16100,1496,08-JAN-2020,Condominium,99 Yrs From 08/04/2010,2014,Resale,N.A,10,26,267953,Central Region,Bukit Timah
ST THOMAS SUITES,31 St. Thomas Walk  #26-02 ,1,187,Strata,4100000,-,21925,2037,08-JAN-2020,Condominium,Freehold,2010,Resale,N.A,09,23,238141,Central Region,River Valley
WATERCOLOURS,27 Pasir Ris Link  #03-15 ,1,85,Strata,742000,-,8729,811,08-JAN-2020,Executive Condominium,99 Yrs From 10/01/2012,2014,Resale,HDB,18,51,518151,East Region,Pasir Ris
SEMBAWANG HILLS ESTATE,41 Jalan Gelenggang ,1,250,Land,2560000,-,10261,953,08-JAN-2020,Terrace House,Freehold,Unknown,Resale,N.A,20,57,578215,North East Region,Ang Mo Kio
SOMMERVILLE PARK,75 Farrer Drive  #04-05 ,1,121,Strata,2210000,-,18264,1697,08-JAN-2020,Condominium,Freehold,1985,Resale,N.A,10,25,259281,Central Region,Tanglin
WALLICH RESIDENCE,3 Wallich Street  #57-02 ,1,111,Strata,4380000,-,39459,3666,07-JAN-2020,Apartment,99 Yrs From 21/02/2011,2017,Resale,N.A,02,07,078882,Central Region,Downtown Core
FABER CREST,50M Faber Heights  #01-88 ,1,128,Strata,1180000,-,9219,856,07-JAN-2020,Condominium,99 Yrs From 12/06/1996,2001,Resale,HDB,05,12,129206,West Region,Clementi
THE GLYNDEBOURNE,38 Trevose Crescent  #04-29 ,1,137,Strata,3250000,-,23723,2204,07-JAN-2020,Condominium,Freehold,2013,Resale,N.A,11,29,297722,Central Region,Novena
SKY EVERTON,50 Everton Road  #31-01 ,1,60,Strata,1722000,-,28700,2666,07-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,02,08,089396,Central Region,Bukit Merah
HILLCREST VILLA,19S Hillcrest Road ,1,272,Strata,2900000,-,10662,991,07-JAN-2020,Terrace House,99 Yrs From 03/08/2006,2009,Resale,N.A,11,28,286798,Central Region,Bukit Timah
AUSTVILLE RESIDENCES,13 Sengkang East Avenue  #16-11 ,1,73,Strata,740000,-,10137,942,07-JAN-2020,Executive Condominium,99 Yrs From 24/08/2010,2014,Resale,N.A,19,54,544805,North East Region,Sengkang
SKY EVERTON,50 Everton Road  #32-10 ,1,60,Strata,1727000,-,28783,2674,07-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,02,08,089396,Central Region,Bukit Merah
PIERMONT GRAND,42 Sumang Walk  #08-44 ,1,90,Strata,1027890,-,11421,1061,07-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828626,North East Region,Punggol
PIERMONT GRAND,42 Sumang Walk  #04-46 ,1,97,Strata,1065150,-,10981,1020,07-JAN-2020,Executive Condominium,99 Yrs From 04/06/2018,Uncompleted,New Sale,N.A,19,82,828626,North East Region,Punggol
PARC CLEMATIS,8F Jalan Lempeng  #23-65 ,1,120,Strata,2211000,-,18425,1712,07-JAN-2020,Apartment,99 Yrs From 08/08/2019,Uncompleted,New Sale,N.A,05,12,126740,West Region,Clementi
BLU CORAL,129 Lorong L Telok Kurau  #05-12 ,1,191,Strata,2025000,-,10602,985,07-JAN-2020,Condominium,Freehold,2009,Resale,HDB,15,42,425565,East Region,Bedok
HILLVIEW RESIDENCE,138 Hillview Avenue  #07-10 ,1,115,Strata,1260000,-,10957,1018,07-JAN-2020,Condominium,999 Yrs From 12/10/1885,2002,Resale,N.A,23,66,669599,West Region,Bukit Batok
JADESCAPE,6 Shunfu Road  #14-25 ,1,132,Strata,2413200,-,18282,1698,07-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575744,Central Region,Bishan
LEEDON GREEN,38 Leedon Heights  #07-52 ,1,76,Strata,2302773,-,30300,2815,07-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266078,Central Region,Bukit Timah
N.A.,7 Jalan Pandan ,1,434,Land,11500000,-,26510,2463,07-JAN-2020,Detached House,Freehold,Unknown,Resale,N.A,11,28,288792,Central Region,Bukit Timah
MARINA ONE RESIDENCES,23 Marina Way  #14-29 ,1,69,Strata,1675724,-,24286,2256,07-JAN-2020,Apartment,99 Yrs From 01/07/2011,2017,Resale,N.A,01,01,018979,Central Region,Downtown Core
WINDERMERE,26 Choa Chu Kang Street 64  #01-02 ,1,134,Strata,846000,-,6313,587,07-JAN-2020,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689096,West Region,Choa Chu Kang
LEEDON GREEN,38 Leedon Heights  #06-52 ,1,76,Strata,2294682,-,30193,2805,07-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266078,Central Region,Bukit Timah
PARC ROSEWOOD,95 Rosewood Drive  #01-127 ,1,48,Strata,525000,-,10938,1016,07-JAN-2020,Condominium,99 Yrs From 07/09/2011,2014,Resale,HDB,25,73,737795,North Region,Woodlands
SPRING GROVE,53B Grange Road  #15-02 ,1,166,Strata,2830000,-,17048,1584,07-JAN-2020,Condominium,99 Yrs From 01/12/1991,1996,Resale,N.A,10,24,249567,Central Region,Tanglin
HAZEL PARK CONDOMINIUM,29 Hazel Park Terrace  #05-09 ,1,94,Strata,1138800,-,12115,1126,07-JAN-2020,Condominium,999 Yrs From 25/09/1882,2000,Resale,N.A,23,67,678950,West Region,Bukit Panjang
N.A.,62 Florence Road ,1,1475,Land,12100000,-,8206,762,07-JAN-2020,Detached House,947 Yrs From 05/10/1934,Unknown,Resale,N.A,19,54,549533,North East Region,Hougang
THE JOVELL,15 Flora Drive  #05-20 ,1,49,Strata,700200,-,14290,1328,07-JAN-2020,Condominium,99 Yrs From 08/03/2018,Uncompleted,New Sale,N.A,17,50,506854,East Region,Pasir Ris
TERRENE AT BUKIT TIMAH,125 Jalan Jurong Kechil  #03-34 ,1,49,Strata,800000,-,16327,1517,07-JAN-2020,Condominium,999 Yrs From 19/06/1885,2013,Resale,N.A,21,59,598681,Central Region,Bukit Timah
TREASURE AT TAMPINES,25 Tampines Lane  #04-85 ,1,101,Strata,1389112,-,13754,1278,07-JAN-2020,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,N.A,18,52,528473,East Region,Tampines
THE MIDAS,26 Lorong 30 Geylang  #07-04 ,1,76,Strata,785000,-,10329,960,07-JAN-2020,Apartment,Freehold,2008,Resale,N.A,14,39,398359,Central Region,Geylang
RV ALTITUDE,344 River Valley Road  #02-03 ,1,53,Strata,1585000,-,29906,2778,07-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,09,23,238385,Central Region,River Valley
JADESCAPE,16 Shunfu Road  #18-62 ,1,71,Strata,1349500,-,19007,1766,07-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575749,Central Region,Bishan
HILLVIEW GREEN,69 Hume Avenue  #09-04 ,1,119,Strata,1350000,-,11345,1054,07-JAN-2020,Condominium,999 Yrs From 19/05/1883,1998,Resale,N.A,21,59,598745,West Region,Bukit Batok
SKY EVERTON,50 Everton Road  #16-10 ,1,60,Strata,1650000,-,27500,2555,07-JAN-2020,Apartment,Freehold,Uncompleted,New Sale,N.A,02,08,089396,Central Region,Bukit Merah
PARC ESTA,914 Sims Avenue  #12-68 ,1,89,Strata,1560000,-,17528,1628,07-JAN-2020,Apartment,99 Yrs From 12/07/2018 ,Uncompleted,New Sale,N.A,14,40,408973,Central Region,Geylang
DUNMAN REGENCY,485 Dunman Road  #03-03 ,1,74,Strata,1070000,-,14459,1343,07-JAN-2020,Apartment,Freehold,2016,Resale,N.A,15,43,439190,Central Region,Geylang
GISBORNE LIGHT,27 Ewe Boon Road  #10-01 ,1,268,Strata,3200000,-,11940,1109,07-JAN-2020,Apartment,Freehold,2003,Resale,N.A,10,25,259330,Central Region,Tanglin
THE GALE,70 Flora Road  #03-21 ,1,94,Strata,955000,-,10160,944,07-JAN-2020,Condominium,Freehold,2013,Resale,HDB,17,50,506914,East Region,Pasir Ris
VAN HOLLAND,188 Holland Road  #04-09 ,1,107,Strata,3441000,-,32159,2988,07-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,27,278584,Central Region,Bukit Timah
THE RIVERINA,117 Riverina View ,1,206,Land,1820000,-,8839,821,07-JAN-2020,Terrace House,99 Yrs From 26/06/1996,1997,Resale,Private,18,51,518454,East Region,Pasir Ris
LEEDON GREEN,38 Leedon Heights  #05-52 ,1,76,Strata,2263600,-,29784,2767,07-JAN-2020,Condominium,Freehold,Uncompleted,New Sale,N.A,10,26,266078,Central Region,Bukit Timah
H2O RESIDENCES,30 Fernvale Link  #15-01 ,1,105,Strata,1180000,-,11238,1044,07-JAN-2020,Condominium,99 Yrs From 10/05/2010,2015,Resale,HDB,28,79,797530,North East Region,Sengkang
THE INFLORA,57 Flora Drive  #02-22 ,1,43,Strata,510000,-,11860,1102,07-JAN-2020,Condominium,99 Yrs From 25/05/2012,2016,Resale,HDB,17,50,506865,East Region,Pasir Ris
MARINA ONE RESIDENCES,23 Marina Way  #06-24 ,1,70,Strata,1644034,-,23486,2182,07-JAN-2020,Apartment,99 Yrs From 01/07/2011,2017,Resale,N.A,01,01,018979,Central Region,Downtown Core
PARC CLEMATIS,6 Jalan Lempeng  #23-01 ,1,159,Strata,2779000,-,17478,1624,06-JAN-2020,Apartment,99 Yrs From 08/08/2019,Uncompleted,New Sale,N.A,05,12,128795,West Region,Clementi
JADESCAPE,6 Shunfu Road  #09-24 ,1,117,Strata,2109200,-,18027,1675,06-JAN-2020,Condominium,99 Yrs From 19/06/2018,Uncompleted,New Sale,N.A,20,57,575744,Central Region,Bishan
STIRLING RESIDENCES,21 Stirling Road  #16-09 ,1,59,Strata,1281000,-,21712,2017,06-JAN-2020,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
BINJAI CREST,175 Jalan Kampong Chantek ,1,351,Strata,2160000,-,6154,572,06-JAN-2020,Terrace House,99 Yrs From 13/12/1996,2004,Resale,N.A,21,58,587895,Central Region,Bukit Timah
ARC AT TAMPINES,15 Tampines Avenue 8  #12-22 ,1,75,Strata,800000,-,10667,991,06-JAN-2020,Executive Condominium,99 Yrs From 22/02/2011,2014,Resale,N.A,18,52,529601,East Region,Tampines
WATERCOVE,111 Wak Hassan Drive ,1,310,Strata,2380000,-,7677,713,06-JAN-2020,Terrace House,Freehold,2019,New Sale,N.A,27,75,757603,North Region,Sembawang
